CASE ID,2nd_3rd line,TEST_2nd_3rd line,Events from start,Events from end
5914,0.24036494,1,1,19
5914,0.19395557,1,2,18
5914,0.15311742,1,3,17
5914,0.18837991,1,4,16
5914,0.17944345,1,5,15
5914,0.21409324,1,6,14
5914,0.20461062,1,7,13
5914,0.2064881,1,8,12
5914,0.19986936,1,9,11
5914,0.79380536,1,10,10
5914,0.8600743,1,11,9
5914,0.935618,1,12,8
5914,0.97911155,0,13,7
5914,0.9646195,0,14,6
5914,0.59408426,0,15,5
5914,0.46151167,0,16,4
5914,0.3728203,0,17,3
5914,0.32636434,0,18,2
5914,0.39146835,0,19,1
5915,0.178123,0,1,3
5915,0.12415609,0,2,2
5915,0.06760341,0,3,1
5916,0.18452775,0,1,3
5916,0.131618,0,2,2
5916,0.073607415,0,3,1
5921,0.33152932,0,1,5
5921,0.26171592,0,2,4
5921,0.2599057,0,3,3
5921,0.17870244,0,4,2
5921,0.12337658,0,5,1
5925,0.31393975,0,1,2
5925,0.2661723,0,2,1
5932,0.18045163,0,1,2
5932,0.12571946,0,2,1
5934,0.38612682,0,1,2
5934,0.40301305,0,2,1
5935,0.24881297,0,1,5
5935,0.187688,0,2,4
5935,0.12734276,0,3,3
5935,0.07812059,0,4,2
5935,0.052718848,0,5,1
5936,0.27695817,0,1,3
5936,0.2407425,0,2,2
5936,0.25264692,0,3,1
5939,0.31081927,0,1,4
5939,0.28367567,0,2,3
5939,0.2357091,0,3,2
5939,0.2121503,0,4,1
5941,0.3705569,0,1,2
5941,0.31187618,0,2,1
5943,0.46202153,1,1,5
5943,0.46325,1,2,4
5943,0.98979604,1,3,3
5943,0.9845784,1,4,2
5943,0.99379265,1,5,1
5944,0.27346724,0,1,2
5944,0.20730117,0,2,1
5946,0.18258023,0,1,2
5946,0.12856033,0,2,1
5950,0.94149506,1,1,3
5950,0.9903973,1,2,2
5950,0.9929771,1,3,1
5953,0.4524003,0,1,2
5953,0.49880785,0,2,1
5954,0.85072935,1,1,15
5954,0.98799837,1,2,14
5954,0.99325967,1,3,13
5954,0.9947038,1,4,12
5954,0.9935944,1,5,11
5954,0.9944688,1,6,10
5954,0.99517703,1,7,9
5954,0.99511826,1,8,8
5954,0.9953714,1,9,7
5954,0.9953894,1,10,6
5954,0.99542475,1,11,5
5954,0.99537694,1,12,4
5954,0.9953865,1,13,3
5954,0.99524343,1,14,2
5954,0.995407,1,15,1
5955,0.31581253,0,1,2
5955,0.31434795,0,2,1
5964,0.2408365,0,1,4
5964,0.1832827,0,2,3
5964,0.123208284,0,3,2
5964,0.07634038,0,4,1
5970,0.32975072,0,1,2
5970,0.3115332,0,2,1
5971,0.18039036,0,1,8
5971,0.1256442,0,2,7
5971,0.068290114,0,3,6
5971,0.04110673,0,4,5
5971,0.030191481,0,5,4
5971,0.025944203,0,6,3
5971,0.02420941,0,7,2
5971,0.023815364,0,8,1
5972,0.24757603,0,1,3
5972,0.19859728,0,2,2
5972,0.16136664,0,3,1
5974,0.18605837,0,1,8
5974,0.13209441,0,2,7
5974,0.0746859,0,3,6
5974,0.050352246,0,4,5
5974,0.08352348,0,5,4
5974,0.047935277,0,6,3
5974,0.04461828,0,7,2
5974,0.03307417,0,8,1
5976,0.1979109,0,1,2
5976,0.13852724,0,2,1
5978,0.539025,1,1,7
5978,0.7944815,1,2,6
5978,0.9907461,1,3,5
5978,0.9928851,1,4,4
5978,0.9949167,1,5,3
5978,0.99497634,1,6,2
5978,0.9954497,1,7,1
5985,0.18472224,0,1,2
5985,0.12677085,0,2,1
5987,0.17935055,0,1,2
5987,0.12571993,0,2,1
5988,0.20723706,0,1,3
5988,0.16686958,0,2,2
5988,0.111491054,0,3,1
5989,0.4806277,0,1,7
5989,0.5328452,0,2,6
5989,0.580161,0,3,5
5989,0.6395753,0,4,4
5989,0.5465581,0,5,3
5989,0.57143426,0,6,2
5989,0.326358,0,7,1
5997,0.2529223,0,1,2
5997,0.22350267,0,2,1
5998,0.2897664,0,1,2
5998,0.25730965,0,2,1
6001,0.21201095,0,1,2
6001,0.15660879,0,2,1
6003,0.18188211,0,1,2
6003,0.1270304,0,2,1
6004,0.2726234,0,1,11
6004,0.22386023,0,2,10
6004,0.15415505,0,3,9
6004,0.25796333,0,4,8
6004,0.27121,0,5,7
6004,0.27190527,0,6,6
6004,0.20486301,0,7,5
6004,0.15375972,0,8,4
6004,0.14147428,0,9,3
6004,0.08298224,0,10,2
6004,0.048829794,0,11,1
6006,0.18539163,0,1,2
6006,0.13057935,0,2,1
6007,0.33089906,0,1,5
6007,0.28216213,0,2,4
6007,0.23220575,0,3,3
6007,0.24249545,0,4,2
6007,0.15967897,0,5,1
6008,0.45197392,0,1,3
6008,0.46601185,0,2,2
6008,0.27865452,0,3,1
6012,0.32956684,1,1,27
6012,0.31135228,1,2,26
6012,0.24676123,1,3,25
6012,0.32359672,1,4,24
6012,0.37967125,1,5,23
6012,0.2423349,1,6,22
6012,0.18942147,1,7,21
6012,0.16868556,1,8,20
6012,0.107112944,1,9,19
6012,0.09165791,1,10,18
6012,0.064644426,1,11,17
6012,0.64245814,1,12,16
6012,0.23433727,1,13,15
6012,0.39187866,1,14,14
6012,0.15153655,1,15,13
6012,0.13446343,1,16,12
6012,0.081085235,1,17,11
6012,0.058859408,1,18,10
6012,0.03968051,1,19,9
6012,0.03307584,1,20,8
6012,0.027955413,1,21,7
6012,0.026027888,1,22,6
6012,0.19294098,1,23,5
6012,0.1626895,1,24,4
6012,0.6847613,1,25,3
6012,0.93063545,1,26,2
6012,0.98118997,1,27,1
6013,0.31261453,0,1,2
6013,0.24030313,0,2,1
6014,0.26462963,1,1,4
6014,0.22059947,1,2,3
6014,0.37134752,1,3,2
6014,0.25899678,1,4,1
6015,0.3771283,0,1,2
6015,0.34430993,0,2,1
6016,0.2136384,0,1,2
6016,0.15085748,0,2,1
6017,0.2580197,0,1,2
6017,0.19466001,0,2,1
6018,0.31040898,0,1,2
6018,0.22873375,0,2,1
6021,0.46541813,1,1,5
6021,0.6075692,1,2,4
6021,0.98270285,1,3,3
6021,0.5916965,1,4,2
6021,0.6795438,1,5,1
6027,0.20595536,0,1,6
6027,0.15334204,0,2,5
6027,0.08790016,0,3,4
6027,0.0534015,0,4,3
6027,0.03717795,0,5,2
6027,0.029615998,0,6,1
6029,0.2679423,0,1,2
6029,0.24179375,0,2,1
6032,0.23724642,0,1,5
6032,0.17735335,0,2,4
6032,0.116532385,0,3,3
6032,0.070326805,0,4,2
6032,0.04591307,0,5,1
6036,0.18480113,0,1,2
6036,0.12987393,0,2,1
6041,0.42066363,0,1,2
6041,0.45821056,0,2,1
6042,0.19179747,1,1,6
6042,0.13788223,1,2,5
6042,0.17058459,1,3,4
6042,0.12923524,1,4,3
6042,0.11534861,1,5,2
6042,0.13323489,1,6,1
6043,0.9186977,1,1,7
6043,0.9876888,1,2,6
6043,0.9922806,1,3,5
6043,0.9947062,1,4,4
6043,0.9955025,1,5,3
6043,0.99592984,1,6,2
6043,0.99602264,1,7,1
6044,0.91901696,1,1,2
6044,0.98749924,1,2,1
6046,0.30339742,0,1,2
6046,0.2598108,0,2,1
6053,0.82448196,1,1,2
6053,0.9831482,1,2,1
6054,0.27936095,0,1,5
6054,0.3482768,0,2,4
6054,0.28251123,0,3,3
6054,0.2739463,0,4,2
6054,0.1970773,0,5,1
6055,0.24665171,0,1,2
6055,0.19774038,0,2,1
6059,0.18787643,0,1,2
6059,0.13224435,0,2,1
6060,0.2283988,0,1,24
6060,0.17245391,0,2,23
6060,0.14724186,0,3,22
6060,0.15857533,0,4,21
6060,0.11452991,0,5,20
6060,0.06099528,0,6,19
6060,0.04232493,0,7,18
6060,0.032488078,0,8,17
6060,0.030965626,0,9,16
6060,0.03049165,0,10,15
6060,0.030611247,0,11,14
6060,0.032089233,0,12,13
6060,0.031657398,0,13,12
6060,0.032475263,0,14,11
6060,0.032072812,0,15,10
6060,0.027423352,0,16,9
6060,0.027733028,0,17,8
6060,0.02519551,0,18,7
6060,0.025529265,0,19,6
6060,0.025404394,0,20,5
6060,0.026468277,0,21,4
6060,0.026052564,0,22,3
6060,0.02624315,0,23,2
6060,0.023301393,0,24,1
6062,0.397922,0,1,2
6062,0.44685662,0,2,1
6065,0.37044457,0,1,2
6065,0.37305084,0,2,1
6066,0.25337076,0,1,2
6066,0.20850727,0,2,1
6070,0.26482832,1,1,5
6070,0.22580948,1,2,4
6070,0.5556879,1,3,3
6070,0.3780701,1,4,2
6070,0.61959034,1,5,1
6071,0.32883042,0,1,2
6071,0.3105784,0,2,1
6072,0.63171786,1,1,6
6072,0.9287143,1,2,5
6072,0.9927237,1,3,4
6072,0.99412876,1,4,3
6072,0.9958858,1,5,2
6072,0.99597764,1,6,1
6078,0.32728744,0,1,2
6078,0.30898955,0,2,1
6080,0.31834003,0,1,14
6080,0.2535904,0,2,13
6080,0.20312113,0,3,12
6080,0.15228191,0,4,11
6080,0.1052275,0,5,10
6080,0.103078336,0,6,9
6080,0.102620095,0,7,8
6080,0.10988474,0,8,7
6080,0.13733855,0,9,6
6080,0.12344557,0,10,5
6080,0.13391733,0,11,4
6080,0.11532077,0,12,3
6080,0.12035978,0,13,2
6080,0.082743704,0,14,1
6081,0.36538374,0,1,6
6081,0.36449265,0,2,5
6081,0.3891474,0,3,4
6081,0.2202121,0,4,3
6081,0.16397113,0,5,2
6081,0.110122144,0,6,1
6082,0.19893414,0,1,3
6082,0.15434125,0,2,2
6082,0.10072452,0,3,1
6083,0.19535047,0,1,4
6083,0.14998722,0,2,3
6083,0.08793938,0,3,2
6083,0.05509785,0,4,1
6085,0.8045672,1,1,3
6085,0.9436246,1,2,2
6085,0.91698563,1,3,1
6088,0.71084535,1,1,3
6088,0.98341036,1,2,2
6088,0.98463446,1,3,1
6089,0.68503565,1,1,8
6089,0.9783314,1,2,7
6089,0.98969984,1,3,6
6089,0.9935274,1,4,5
6089,0.99560064,1,5,4
6089,0.9956065,1,6,3
6089,0.9958699,1,7,2
6089,0.9960011,1,8,1
6092,0.5766681,1,1,8
6092,0.46002746,1,2,7
6092,0.49648544,1,3,6
6092,0.47845626,1,4,5
6092,0.511774,1,5,4
6092,0.44094837,1,6,3
6092,0.53437257,1,7,2
6092,0.63262594,1,8,1
6094,0.5717845,0,1,6
6094,0.48552492,0,2,5
6094,0.3278956,0,3,4
6094,0.3422814,0,4,3
6094,0.28283167,0,5,2
6094,0.16750634,0,6,1
6095,0.72405815,0,1,7
6095,0.86074567,0,2,6
6095,0.97729814,0,3,5
6095,0.63323194,0,4,4
6095,0.4719668,0,5,3
6095,0.29629135,0,6,2
6095,0.23348927,0,7,1
6098,0.51589054,1,1,5
6098,0.49717537,1,2,4
6098,0.9850671,1,3,3
6098,0.90067244,1,4,2
6098,0.9922564,1,5,1
6099,0.4838259,0,1,3
6099,0.6525079,0,2,2
6099,0.3759293,0,3,1
6102,0.3690852,0,1,3
6102,0.35648853,0,2,2
6102,0.23923942,0,3,1
6103,0.74069077,1,1,6
6103,0.9719816,1,2,5
6103,0.991086,1,3,4
6103,0.9929534,1,4,3
6103,0.994362,1,5,2
6103,0.9954202,1,6,1
6105,0.47712442,1,1,11
6105,0.7267368,1,2,10
6105,0.98907185,1,3,9
6105,0.98553646,1,4,8
6105,0.99459124,1,5,7
6105,0.9946257,1,6,6
6105,0.9954659,1,7,5
6105,0.9958332,1,8,4
6105,0.9958801,1,9,3
6105,0.99605167,1,10,2
6105,0.99616873,1,11,1
6106,0.5254693,0,1,5
6106,0.5740636,0,2,4
6106,0.5477448,0,3,3
6106,0.6017215,0,4,2
6106,0.60972714,0,5,1
6108,0.20545638,0,1,5
6108,0.1918354,0,2,4
6108,0.14450306,0,3,3
6108,0.08382738,0,4,2
6108,0.05221525,0,5,1
6111,0.4720934,0,1,5
6111,0.5586407,0,2,4
6111,0.56164795,0,3,3
6111,0.5073796,0,4,2
6111,0.28140914,0,5,1
6112,0.20530027,0,1,8
6112,0.16568998,0,2,7
6112,0.110424936,0,3,6
6112,0.06716594,0,4,5
6112,0.04562691,0,5,4
6112,0.03527379,0,6,3
6112,0.029527098,0,7,2
6112,0.027685702,0,8,1
6113,0.5293632,1,1,8
6113,0.75630486,1,2,7
6113,0.98529375,1,3,6
6113,0.97796917,1,4,5
6113,0.9722114,1,5,4
6113,0.993543,1,6,3
6113,0.9916814,1,7,2
6113,0.9950402,1,8,1
6114,0.65646684,1,1,6
6114,0.88405216,1,2,5
6114,0.9908995,1,3,4
6114,0.98894095,1,4,3
6114,0.9936843,1,5,2
6114,0.9954513,1,6,1
6116,0.23153967,0,1,8
6116,0.19059363,0,2,7
6116,0.13242966,0,3,6
6116,0.082208335,0,4,5
6116,0.052120328,0,5,4
6116,0.03813091,0,6,3
6116,0.03151819,0,7,2
6116,0.027961284,0,8,1
6123,0.58025074,1,1,6
6123,0.75558984,1,2,5
6123,0.99091303,1,3,4
6123,0.99113625,1,4,3
6123,0.9955246,1,5,2
6123,0.99593997,1,6,1
6126,0.36343697,0,1,7
6126,0.3632277,0,2,6
6126,0.38981023,0,3,5
6126,0.3122114,0,4,4
6126,0.25876892,0,5,3
6126,0.27414876,0,6,2
6126,0.21657717,0,7,1
6129,0.3490831,0,1,2
6129,0.33133322,0,2,1
6130,0.3588788,1,1,3
6130,0.43764842,1,2,2
6130,0.4978122,1,3,1
6131,0.21833107,0,1,2
6131,0.17319453,0,2,1
6133,0.96016526,1,1,3
6133,0.9903679,1,2,2
6133,0.9927478,1,3,1
6134,0.21825257,0,1,4
6134,0.17316684,0,2,3
6134,0.10419938,0,3,2
6134,0.06339291,0,4,1
6135,0.18356454,0,1,2
6135,0.12944815,0,2,1
6136,0.9601823,1,1,3
6136,0.9903681,1,2,2
6136,0.9927485,1,3,1
6138,0.18353295,0,1,2
6138,0.12941971,0,2,1
6140,0.17987096,0,1,6
6140,0.12501612,0,2,5
6140,0.067837834,0,3,4
6140,0.042313993,0,4,3
6140,0.032149136,0,5,2
6140,0.02816996,0,6,1
6142,0.34795368,0,1,2
6142,0.30362684,0,2,1
6145,0.37995183,0,1,3
6145,0.44724938,0,2,2
6145,0.39899078,0,3,1
6154,0.5210793,1,1,3
6154,0.6942307,1,2,2
6154,0.64492244,1,3,1
6158,0.26371562,0,1,2
6158,0.22077248,0,2,1
6159,0.19284356,0,1,6
6159,0.13796431,0,2,5
6159,0.08024728,0,3,4
6159,0.0482679,0,4,3
6159,0.035137862,0,5,2
6159,0.029517293,0,6,1
6162,0.22556299,0,1,3
6162,0.1747708,0,2,2
6162,0.11547759,0,3,1
6163,0.69161725,1,1,6
6163,0.9109701,1,2,5
6163,0.9872571,1,3,4
6163,0.9865725,1,4,3
6163,0.9936172,1,5,2
6163,0.99490535,1,6,1
6165,0.29048112,0,1,4
6165,0.2837568,0,2,3
6165,0.23704576,0,3,2
6165,0.23696998,0,4,1
6170,0.26849473,0,1,2
6170,0.24653286,0,2,1
6171,0.17769116,0,1,2
6171,0.12418631,0,2,1
6172,0.17768171,0,1,3
6172,0.12417519,0,2,2
6172,0.06730682,0,3,1
6177,0.17899877,0,1,2
6177,0.12519458,0,2,1
6188,0.9196824,1,1,5
6188,0.98761344,1,2,4
6188,0.9921217,1,3,3
6188,0.99462384,1,4,2
6188,0.9953842,1,5,1
6191,0.8957116,1,1,5
6191,0.98739403,1,2,4
6191,0.9924471,1,3,3
6191,0.99462163,1,4,2
6191,0.9950434,1,5,1
6194,0.1959799,0,1,3
6194,0.14763921,0,2,2
6194,0.08758417,0,3,1
6196,0.18441343,0,1,2
6196,0.12752229,0,2,1
6198,0.17964417,0,1,2
6198,0.124748915,0,2,1
6200,0.18361151,0,1,2
6200,0.12789217,0,2,1
6203,0.27379274,1,1,15
6203,0.2504981,1,2,14
6203,0.2238721,1,3,13
6203,0.20238984,1,4,12
6203,0.20734894,1,5,11
6203,0.8914089,1,6,10
6203,0.23986542,1,7,9
6203,0.26391476,1,8,8
6203,0.38801563,0,9,7
6203,0.22487485,0,10,6
6203,0.2182073,0,11,5
6203,0.1854001,0,12,4
6203,0.16275615,0,13,3
6203,0.105078965,0,14,2
6203,0.07556921,0,15,1
6207,0.18911433,0,1,2
6207,0.13859555,0,2,1
6210,0.18894428,0,1,2
6210,0.13840955,0,2,1
6211,0.18878394,0,1,8
6211,0.13823149,0,2,7
6211,0.08004308,0,3,6
6211,0.04938212,0,4,5
6211,0.034792572,0,5,4
6211,0.028866619,0,6,3
6211,0.02648598,0,7,2
6211,0.025104195,0,8,1
6212,0.17903796,0,1,2
6212,0.12476185,0,2,1
6217,0.17978051,0,1,5
6217,0.12571988,0,2,4
6217,0.07076943,0,3,3
6217,0.044951886,0,4,2
6217,0.034479618,0,5,1
6221,0.20159864,0,1,4
6221,0.16094458,0,2,3
6221,0.10783762,0,3,2
6221,0.06704116,0,4,1
6227,0.4112089,0,1,2
6227,0.42800683,0,2,1
6230,0.39633065,0,1,2
6230,0.4461677,0,2,1
6233,0.18415543,0,1,2
6233,0.12621361,0,2,1
6234,0.65855336,1,1,8
6234,0.96476716,1,2,7
6234,0.9866102,1,3,6
6234,0.6627135,1,4,5
6234,0.9927757,1,5,4
6234,0.993014,1,6,3
6234,0.99112093,1,7,2
6234,0.9957793,1,8,1
6236,0.20958775,1,1,5
6236,0.16731483,1,2,4
6236,0.78867245,1,3,3
6236,0.30487078,1,4,2
6236,0.37985182,1,5,1
6237,0.9373064,1,1,9
6237,0.9744287,1,2,8
6237,0.98493636,1,3,7
6237,0.99354887,1,4,6
6237,0.99413514,1,5,5
6237,0.99452996,1,6,4
6237,0.9951056,1,7,3
6237,0.9954774,1,8,2
6237,0.9957139,1,9,1
6238,0.8804896,1,1,8
6238,0.8104067,1,2,7
6238,0.6143606,1,3,6
6238,0.42581543,1,4,5
6238,0.97792435,1,5,4
6238,0.99262655,1,6,3
6238,0.99506724,1,7,2
6238,0.9958818,1,8,1
6241,0.2149257,0,1,10
6241,0.1684002,0,2,9
6241,0.114982516,0,3,8
6241,0.06736836,0,4,7
6241,0.043353617,0,5,6
6241,0.032742828,0,6,5
6241,0.028577775,0,7,4
6241,0.027339607,0,8,3
6241,0.026464969,0,9,2
6241,0.025388539,0,10,1
6243,0.67081153,0,1,6
6243,0.9841125,0,2,5
6243,0.9892694,0,3,4
6243,0.9850161,0,4,3
6243,0.96612585,0,5,2
6243,0.59449416,0,6,1
6246,0.3585868,0,1,5
6246,0.33203423,0,2,4
6246,0.31505257,0,3,3
6246,0.22579631,0,4,2
6246,0.19565949,0,5,1
6249,0.19709197,0,1,7
6249,0.14455965,0,2,6
6249,0.08650553,0,3,5
6249,0.05207923,0,4,4
6249,0.036702126,0,5,3
6249,0.02918002,0,6,2
6249,0.026459515,0,7,1
6250,0.41939855,1,1,6
6250,0.35159984,1,2,5
6250,0.34710404,1,3,4
6250,0.9890802,1,4,3
6250,0.9900686,1,5,2
6250,0.99504995,1,6,1
6251,0.48116112,0,1,4
6251,0.54679596,0,2,3
6251,0.57403946,0,3,2
6251,0.4047484,0,4,1
6254,0.38191575,0,1,7
6254,0.3995241,0,2,6
6254,0.41514677,0,3,5
6254,0.1780883,0,4,4
6254,0.12845951,0,5,3
6254,0.084002346,0,6,2
6254,0.050097525,0,7,1
6255,0.6048246,1,1,5
6255,0.8877771,1,2,4
6255,0.99202937,1,3,3
6255,0.99247205,1,4,2
6255,0.9948523,1,5,1
6258,0.29711488,0,1,2
6258,0.2345815,0,2,1
6259,0.297096,0,1,2
6259,0.23456734,0,2,1
6260,0.29708838,0,1,2
6260,0.2345604,0,2,1
6261,0.18259898,0,1,2
6261,0.12757525,0,2,1
6263,0.33108586,0,1,2
6263,0.33217883,0,2,1
6265,0.21810976,0,1,6
6265,0.1744551,0,2,5
6265,0.2023176,0,3,4
6265,0.25055107,0,4,3
6265,0.20415735,0,5,2
6265,0.1546301,0,6,1
6273,0.26219806,0,1,2
6273,0.2031545,0,2,1
6275,0.643883,1,1,6
6275,0.94364333,1,2,5
6275,0.9926549,1,3,4
6275,0.99428123,1,4,3
6275,0.99586296,1,5,2
6275,0.9959661,1,6,1
6279,0.18345648,0,1,2
6279,0.12934405,0,2,1
6280,0.19017053,0,1,2
6280,0.1346767,0,2,1
6289,0.17744324,0,1,2
6289,0.12428543,0,2,1
6291,0.17709771,0,1,2
6291,0.1237376,0,2,1
6296,0.20252785,0,1,7
6296,0.15772918,0,2,6
6296,0.0982959,0,3,5
6296,0.063601255,0,4,4
6296,0.044072866,0,5,3
6296,0.03387487,0,6,2
6296,0.029093623,0,7,1
6298,0.46937376,1,1,9
6298,0.48817798,1,2,8
6298,0.51918095,1,3,7
6298,0.43790442,1,4,6
6298,0.47170264,1,5,5
6298,0.30876583,0,6,4
6298,0.2589702,0,7,3
6298,0.25343323,0,8,2
6298,0.22414067,0,9,1
6301,0.20176437,0,1,5
6301,0.16090685,0,2,4
6301,0.10695338,0,3,3
6301,0.14020556,0,4,2
6301,0.16147506,0,5,1
6306,0.20990056,1,1,5
6306,0.16509739,1,2,4
6306,0.47713566,1,3,3
6306,0.33575594,1,4,2
6306,0.36037242,1,5,1
6307,0.19833905,0,1,3
6307,0.14826593,0,2,2
6307,0.09518975,0,3,1
6309,0.19830126,0,1,3
6309,0.15819678,0,2,2
6309,0.10296643,0,3,1
6310,0.19829512,0,1,3
6310,0.158189,0,2,2
6310,0.102957934,0,3,1
6323,0.3197587,0,1,2
6323,0.2560708,0,2,1
6331,0.53807306,1,1,10
6331,0.71208715,1,2,9
6331,0.6753682,1,3,8
6331,0.99338007,1,4,7
6331,0.9929482,1,5,6
6331,0.9958602,1,6,5
6331,0.99493027,1,7,4
6331,0.99339175,1,8,3
6331,0.99559295,1,9,2
6331,0.9955261,1,10,1
6332,0.30112422,0,1,2
6332,0.25173047,0,2,1
6333,0.6387247,1,1,6
6333,0.9223424,1,2,5
6333,0.9923276,1,3,4
6333,0.9880805,1,4,3
6333,0.99247307,1,5,2
6333,0.995119,1,6,1
6334,0.21190578,0,1,3
6334,0.18040702,0,2,2
6334,0.12156007,0,3,1
6336,0.22049493,0,1,3
6336,0.17741024,0,2,2
6336,0.12084308,0,3,1
6339,0.22027868,0,1,3
6339,0.18406951,0,2,2
6339,0.13002443,0,3,1
6341,0.38506377,0,1,3
6341,0.43678352,0,2,2
6341,0.25822964,0,3,1
6343,0.93172836,1,1,7
6343,0.98885465,1,2,6
6343,0.9915498,1,3,5
6343,0.99429214,1,4,4
6343,0.9948776,1,5,3
6343,0.99500597,1,6,2
6343,0.99579203,1,7,1
6345,0.2543848,0,1,2
6345,0.22119376,0,2,1
6347,0.4229467,0,1,2
6347,0.46339148,0,2,1
6348,0.26419812,0,1,2
6348,0.21851924,0,2,1
6350,0.42375305,0,1,2
6350,0.47109494,0,2,1
6352,0.6332204,1,1,2
6352,0.9740137,1,2,1
6356,0.21151757,0,1,3
6356,0.1805183,0,2,2
6356,0.12116298,0,3,1
6357,0.21976376,0,1,3
6357,0.17653504,0,2,2
6357,0.11982742,0,3,1
6359,0.2195583,0,1,4
6359,0.16707546,0,2,3
6359,0.10539314,0,3,2
6359,0.068258435,0,4,1
6368,0.39543256,0,1,2
6368,0.356832,0,2,1
6369,0.30412892,0,1,5
6369,0.2958768,0,2,4
6369,0.4252542,0,3,3
6369,0.33401227,0,4,2
6369,0.24710101,0,5,1
6372,0.9337102,1,1,3
6372,0.98986506,1,2,2
6372,0.9935012,1,3,1
6373,0.4473197,0,1,2
6373,0.48220494,0,2,1
6375,0.95637006,1,1,3
6375,0.9909816,1,2,2
6375,0.9942281,1,3,1
6379,0.39099163,0,1,3
6379,0.36436337,0,2,2
6379,0.26562423,0,3,1
6381,0.3604808,0,1,2
6381,0.3056798,0,2,1
6383,0.7941326,1,1,3
6383,0.9863448,1,2,2
6383,0.9920514,1,3,1
6384,0.57955873,1,1,3
6384,0.9424082,1,2,2
6384,0.9786021,1,3,1
6385,0.47930926,1,1,5
6385,0.63961154,1,2,4
6385,0.992424,1,3,3
6385,0.9926383,1,4,2
6385,0.99562865,1,5,1
6392,0.6723564,1,1,10
6392,0.6576131,1,2,9
6392,0.9387891,1,3,8
6392,0.705957,1,4,7
6392,0.9575951,1,5,6
6392,0.9579147,1,6,5
6392,0.9575381,1,7,4
6392,0.98274755,1,8,3
6392,0.9867623,1,9,2
6392,0.9945756,1,10,1
6397,0.21826383,0,1,3
6397,0.17634529,0,2,2
6397,0.12309328,0,3,1
6401,0.35314167,0,1,4
6401,0.27573204,0,2,3
6401,0.24060813,0,3,2
6401,0.1761741,0,4,1
6407,0.6158661,1,1,6
6407,0.8452731,1,2,5
6407,0.99107605,1,3,4
6407,0.99313354,1,4,3
6407,0.9958339,1,5,2
6407,0.99596906,1,6,1
6408,0.6158902,1,1,6
6408,0.8453342,1,2,5
6408,0.9910764,1,3,4
6408,0.99313354,1,4,3
6408,0.9958341,1,5,2
6408,0.9959693,1,6,1
6411,0.56602395,1,1,8
6411,0.7036177,1,2,7
6411,0.70904857,1,3,6
6411,0.40530983,1,4,5
6411,0.6348665,1,5,4
6411,0.7396944,1,6,3
6411,0.783463,1,7,2
6411,0.9872123,1,8,1
6413,0.19345337,0,1,2
6413,0.14356631,0,2,1
6414,0.19342786,0,1,2
6414,0.14354005,0,2,1
6417,0.39208436,0,1,2
6417,0.31087846,0,2,1
6418,0.3692084,0,1,2
6418,0.33644313,0,2,1
6419,0.39849204,0,1,2
6419,0.41511178,0,2,1
6420,0.19328752,0,1,2
6420,0.1433793,0,2,1
6423,0.20029777,0,1,5
6423,0.15207276,0,2,4
6423,0.09317705,0,3,3
6423,0.054972917,0,4,2
6423,0.037923545,0,5,1
6425,0.47610068,0,1,2
6425,0.47690636,0,2,1
6429,0.43295532,0,1,5
6429,0.4352399,0,2,4
6429,0.3233987,0,3,3
6429,0.3677366,0,4,2
6429,0.2851215,0,5,1
6434,0.34640354,0,1,1
6435,0.8614503,1,1,3
6435,0.98192596,1,2,2
6435,0.9901651,1,3,1
6438,0.929914,1,1,3
6438,0.9860838,1,2,2
6438,0.9906921,1,3,1
6439,0.56070256,1,1,3
6439,0.84143233,1,2,2
6439,0.95932484,1,3,1
6440,0.48749405,0,1,4
6440,0.50993973,0,2,3
6440,0.36346883,0,3,2
6440,0.36322942,0,4,1
6442,0.3125575,0,1,6
6442,0.289824,0,2,5
6442,0.1952739,0,3,4
6442,0.12943733,0,4,3
6442,0.07595688,0,5,2
6442,0.045195043,0,6,1
6444,0.47686356,0,1,2
6444,0.47590518,0,2,1
6447,0.47681952,0,1,14
6447,0.4758685,0,2,13
6447,0.43682128,0,3,12
6447,0.33679444,0,4,11
6447,0.29062358,0,5,10
6447,0.27258688,0,6,9
6447,0.2446124,0,7,8
6447,0.19576079,0,8,7
6447,0.18001443,0,9,6
6447,0.14668143,0,10,5
6447,0.13193965,0,11,4
6447,0.10039055,0,12,3
6447,0.07628834,0,13,2
6447,0.04891762,0,14,1
6454,0.3049934,0,1,2
6454,0.2528426,0,2,1
6455,0.30497634,0,1,2
6455,0.2528274,0,2,1
6456,0.97376823,1,1,5
6456,0.9895545,1,2,4
6456,0.9942796,1,3,3
6456,0.9950629,1,4,2
6456,0.9955676,1,5,1
6457,0.2267955,0,1,8
6457,0.17526296,0,2,7
6457,0.1091463,0,3,6
6457,0.06507611,0,4,5
6457,0.04208535,0,5,4
6457,0.03161177,0,6,3
6457,0.027256638,0,7,2
6457,0.025206,0,8,1
6459,0.48101896,0,1,5
6459,0.54737794,0,2,4
6459,0.5744314,0,3,3
6459,0.47650152,0,4,2
6459,0.28783676,0,5,1
6462,0.23780447,0,1,2
6462,0.19219181,0,2,1
6464,0.23677427,0,1,2
6464,0.19171014,0,2,1
6481,0.44372645,0,1,2
6481,0.45016596,0,2,1
