CASE ID,case_cost,TEST,Events from start,Events from end
201810003602,8.302466,16.11,2,5
201810003602,8.290763,16.11,3,4
201810003602,8.318521,16.11,4,3
201810003602,8.324906,16.11,5,2
201810003602,16.743723,16.11,6,1
201810003606,19.658598,19.800000000000004,1,5
201810003606,19.828096,19.800000000000004,2,4
201810003606,19.856392,19.800000000000004,3,3
201810003606,19.863295,19.800000000000004,4,2
201810003606,19.832222,19.800000000000004,5,1
201810003609,19.65677,19.800000000000004,1,5
201810003609,19.845718,19.800000000000004,2,4
201810003609,19.856567,19.800000000000004,3,3
201810003609,19.863445,19.800000000000004,4,2
201810003609,19.832163,19.800000000000004,5,1
201810003614,19.659212,27.800000000000004,1,6
201810003614,19.84399,27.800000000000004,2,5
201810003614,19.856134,27.800000000000004,3,4
201810003614,19.863522,27.800000000000004,4,3
201810003614,19.83214,27.800000000000004,5,2
201810003614,36.617405,27.800000000000004,6,1
201810003615,8.292434,8.11,1,5
201810003615,8.30862,8.11,2,4
201810003615,8.298873,8.11,3,3
201810003615,8.3986435,8.11,4,2
201810003615,8.340318,8.11,5,1
201810003616,19.659159,14.510000000000005,1,4
201810003616,14.9558525,14.510000000000005,2,3
201810003616,14.969097,14.510000000000005,3,2
201810003616,14.94963,14.510000000000005,4,1
201810003618,19.657593,19.800000000000004,1,5
201810003618,19.845953,19.800000000000004,2,4
201810003618,19.855291,19.800000000000004,3,3
201810003618,19.863417,19.800000000000004,4,2
201810003618,19.832077,19.800000000000004,5,1
201810003625,12.682061,12.5,1,4
201810003625,12.56665,12.5,2,3
201810003625,12.5458555,12.5,3,2
201810003625,12.540258,12.5,4,1
201810003626,8.290713,8.11,1,5
201810003626,8.307157,8.11,2,4
201810003626,8.298319,8.11,3,3
201810003626,8.381163,8.11,4,2
201810003626,8.345912,8.11,5,1
201810003630,19.658854,14.510000000000005,1,4
201810003630,14.954168,14.510000000000005,2,3
201810003630,14.964905,14.510000000000005,3,2
201810003630,14.956107,14.510000000000005,4,1
201810003633,19.663235,19.800000000000004,1,5
201810003633,19.84335,19.800000000000004,2,4
201810003633,19.856182,19.800000000000004,3,3
201810003633,19.863512,19.800000000000004,4,2
201810003633,19.832228,19.800000000000004,5,1
201810003640,19.667282,19.800000000000004,1,5
201810003640,19.84469,19.800000000000004,2,4
201810003640,19.856205,19.800000000000004,3,3
201810003640,19.863516,19.800000000000004,4,2
201810003640,19.832188,19.800000000000004,5,1
201810003647,8.29116,8.11,1,5
201810003647,8.307378,8.11,2,4
201810003647,8.296967,8.11,3,3
201810003647,8.321843,8.11,4,2
201810003647,8.323325,8.11,5,1
201810003652,19.667126,19.800000000000004,1,5
201810003652,19.842281,19.800000000000004,2,4
201810003652,19.856117,19.800000000000004,3,3
201810003652,19.863564,19.800000000000004,4,2
201810003652,19.832186,19.800000000000004,5,1
201810003654,19.658384,19.800000000000004,1,5
201810003654,19.843676,19.800000000000004,2,4
201810003654,19.856073,19.800000000000004,3,3
201810003654,19.863407,19.800000000000004,4,2
201810003654,19.832119,19.800000000000004,5,1
201810003656,19.660084,19.800000000000004,1,5
201810003656,19.846077,19.800000000000004,2,4
201810003656,19.856184,19.800000000000004,3,3
201810003656,19.863428,19.800000000000004,4,2
201810003656,19.832123,19.800000000000004,5,1
201810003659,5.4952736,4.699999999999998,1,3
201810003659,5.0937552,4.699999999999998,2,2
201810003659,5.034176,4.699999999999998,3,1
201810003663,8.292393,8.11,1,5
201810003663,8.308538,8.11,2,4
201810003663,8.298948,8.11,3,3
201810003663,8.390932,8.11,4,2
201810003663,8.346576,8.11,5,1
201810003665,19.659517,19.800000000000004,1,5
201810003665,19.846407,19.800000000000004,2,4
201810003665,19.856445,19.800000000000004,3,3
201810003665,19.86362,19.800000000000004,4,2
201810003665,19.832277,19.800000000000004,5,1
201810003667,19.665514,15.110000000000005,1,5
201810003667,14.952737,15.110000000000005,2,4
201810003667,14.963925,15.110000000000005,3,3
201810003667,14.955831,15.110000000000005,4,2
201810003667,15.0699625,15.110000000000005,5,1
201810003674,8.292563,8.11,1,5
201810003674,8.308684,8.11,2,4
201810003674,8.299072,8.11,3,3
201810003674,8.388255,8.11,4,2
201810003674,8.3430395,8.11,5,1
201810003679,19.665932,19.800000000000004,1,5
201810003679,19.84492,19.800000000000004,2,4
201810003679,19.856215,19.800000000000004,3,3
201810003679,19.86356,19.800000000000004,4,2
201810003679,19.83218,19.800000000000004,5,1
201810003681,5.4952774,4.699999999999998,1,3
201810003681,5.093757,4.699999999999998,2,2
201810003681,5.034176,4.699999999999998,3,1
201810003682,8.28919,8.11,1,5
201810003682,8.30568,8.11,2,4
201810003682,8.295309,8.11,3,3
201810003682,8.321175,8.11,4,2
201810003682,8.322735,8.11,5,1
201810003685,5.4952726,4.699999999999998,1,3
201810003685,5.0937586,4.699999999999998,2,2
201810003685,5.034178,4.699999999999998,3,1
201810003686,8.292265,8.11,1,5
201810003686,8.308403,8.11,2,4
201810003686,8.298754,8.11,3,3
201810003686,8.393729,8.11,4,2
201810003686,8.341463,8.11,5,1
201810003687,19.672235,14.510000000000005,1,4
201810003687,14.951681,14.510000000000005,2,3
201810003687,14.958426,14.510000000000005,3,2
201810003687,14.953896,14.510000000000005,4,1
201810003689,5.495274,4.699999999999998,1,3
201810003689,5.0937552,4.699999999999998,2,2
201810003689,5.034176,4.699999999999998,3,1
201810003693,5.49529,4.699999999999998,1,3
201810003693,5.0937576,4.699999999999998,2,2
201810003693,5.0341763,4.699999999999998,3,1
201810003694,19.657919,15.110000000000005,1,5
201810003694,14.953589,15.110000000000005,2,4
201810003694,14.957896,15.110000000000005,3,3
201810003694,14.952728,15.110000000000005,4,2
201810003694,15.028038,15.110000000000005,5,1
201810003695,19.65977,19.800000000000004,1,5
201810003695,19.843542,19.800000000000004,2,4
201810003695,19.855947,19.800000000000004,3,3
201810003695,19.863491,19.800000000000004,4,2
201810003695,19.8322,19.800000000000004,5,1
201810003700,8.290935,8.11,1,5
201810003700,8.3071165,8.11,2,4
201810003700,8.296874,8.11,3,3
201810003700,8.321995,8.11,4,2
201810003700,8.320094,8.11,5,1
201810003701,12.284672,8.11,1,5
201810003701,12.26817,8.11,2,4
201810003701,13.124333,8.11,3,3
201810003701,13.251786,8.11,4,2
201810003701,13.03899,8.11,5,1
201810003702,5.495266,4.699999999999998,1,3
201810003702,5.093756,4.699999999999998,2,2
201810003702,5.0341754,4.699999999999998,3,1
201810003704,8.28569,8.11,1,5
201810003704,8.302353,8.11,2,4
201810003704,8.161508,8.11,3,3
201810003704,8.306488,8.11,4,2
201810003704,8.308388,8.11,5,1
201810003706,5.495278,2.7,1,1
201810003712,19.660847,19.800000000000004,1,5
201810003712,19.846483,19.800000000000004,2,4
201810003712,19.856188,19.800000000000004,3,3
201810003712,19.863503,19.800000000000004,4,2
201810003712,19.832191,19.800000000000004,5,1
201810003714,19.659225,19.800000000000004,1,5
201810003714,19.84087,19.800000000000004,2,4
201810003714,19.855974,19.800000000000004,3,3
201810003714,19.863575,19.800000000000004,4,2
201810003714,19.832167,19.800000000000004,5,1
201810003716,19.657108,27.800000000000004,1,6
201810003716,19.846212,27.800000000000004,2,5
201810003716,19.856253,27.800000000000004,3,4
201810003716,19.863438,27.800000000000004,4,3
201810003716,19.832207,27.800000000000004,5,2
201810003716,36.60323,27.800000000000004,6,1
201810003722,5.4952874,4.699999999999998,1,3
201810003722,5.093757,4.699999999999998,2,2
201810003722,5.0341763,4.699999999999998,3,1
201810003725,19.656933,19.800000000000004,1,5
201810003725,19.845411,19.800000000000004,2,4
201810003725,19.856138,19.800000000000004,3,3
201810003725,19.863401,19.800000000000004,4,2
201810003725,19.832106,19.800000000000004,5,1
201810003726,8.288009,8.11,1,5
201810003726,8.304624,8.11,2,4
201810003726,8.294433,8.11,3,3
201810003726,8.320113,8.11,4,2
201810003726,8.32422,8.11,5,1
201810003729,19.660656,19.800000000000004,1,5
201810003729,19.844677,19.800000000000004,2,4
201810003729,19.85574,19.800000000000004,3,3
201810003729,19.863523,19.800000000000004,4,2
201810003729,19.832172,19.800000000000004,5,1
201810003731,13.264005,13.11,1,6
201810003731,13.31276,13.11,2,5
201810003731,13.756046,13.11,3,4
201810003731,13.81974,13.11,4,3
201810003731,13.08141,13.11,5,2
201810003731,13.219874,13.11,6,1
201810003732,19.659178,15.110000000000005,1,5
201810003732,14.960002,15.110000000000005,2,4
201810003732,14.966028,15.110000000000005,3,3
201810003732,14.961022,15.110000000000005,4,2
201810003732,15.033369,15.110000000000005,5,1
201810003734,8.291154,8.11,1,5
201810003734,8.3074,8.11,2,4
201810003734,8.29721,8.11,3,3
201810003734,8.321649,8.11,4,2
201810003734,8.324508,8.11,5,1
201810003737,8.291968,8.11,1,5
201810003737,8.307963,8.11,2,4
201810003737,8.302914,8.11,3,3
201810003737,8.384461,8.11,4,2
201810003737,8.343548,8.11,5,1
201810003738,5.4952717,4.699999999999998,1,3
201810003738,5.0937557,4.699999999999998,2,2
201810003738,5.034175,4.699999999999998,3,1
201810003740,13.362811,13.11,1,6
201810003740,13.352883,13.11,2,5
201810003740,12.321894,13.11,3,4
201810003740,12.184048,13.11,4,3
201810003740,12.58493,13.11,5,2
201810003740,12.98443,13.11,6,1
201810003742,19.656843,14.510000000000005,1,4
201810003742,14.9572,14.510000000000005,2,3
201810003742,14.962619,14.510000000000005,3,2
201810003742,14.961213,14.510000000000005,4,1
201810003743,19.665123,19.800000000000004,1,5
201810003743,19.828554,19.800000000000004,2,4
201810003743,19.856552,19.800000000000004,3,3
201810003743,19.863298,19.800000000000004,4,2
201810003743,19.832323,19.800000000000004,5,1
201810003744,8.289856,8.11,1,5
201810003744,8.306212,8.11,2,4
201810003744,8.295841,8.11,3,3
201810003744,8.321202,8.11,4,2
201810003744,8.317864,8.11,5,1
201810003745,13.526482,14.51,1,8
201810003745,13.560837,14.51,2,7
201810003745,13.562119,14.51,3,6
201810003745,13.541351,14.51,4,5
201810003745,14.590729,14.51,5,4
201810003745,14.516478,14.51,6,3
201810003745,14.575179,14.51,7,2
201810003745,14.663725,14.51,8,1
201810003746,19.658216,19.800000000000004,1,5
201810003746,19.846445,19.800000000000004,2,4
201810003746,19.85623,19.800000000000004,3,3
201810003746,19.863455,19.800000000000004,4,2
201810003746,19.832148,19.800000000000004,5,1
201810003753,12.368477,13.11,1,6
201810003753,12.439365,13.11,2,5
201810003753,12.70711,13.11,3,4
201810003753,12.663227,13.11,4,3
201810003753,12.650175,13.11,5,2
201810003753,13.0082655,13.11,6,1
201810003754,5.4952655,4.699999999999998,1,3
201810003754,5.0937567,4.699999999999998,2,2
201810003754,5.034175,4.699999999999998,3,1
201810003755,19.659248,14.510000000000005,1,4
201810003755,14.95525,14.510000000000005,2,3
201810003755,14.967411,14.510000000000005,3,2
201810003755,14.952698,14.510000000000005,4,1
201810003757,19.656887,15.110000000000005,1,5
201810003757,14.955913,15.110000000000005,2,4
201810003757,14.963742,15.110000000000005,3,3
201810003757,14.962358,15.110000000000005,4,2
201810003757,15.039692,15.110000000000005,5,1
201810003761,19.659449,19.800000000000004,1,5
201810003761,19.846346,19.800000000000004,2,4
201810003761,19.85624,19.800000000000004,3,3
201810003761,19.863522,19.800000000000004,4,2
201810003761,19.83221,19.800000000000004,5,1
201810003762,12.6821,12.5,1,4
201810003762,12.567902,12.5,2,3
201810003762,12.544727,12.5,3,2
201810003762,12.529897,12.5,4,1
201810003766,19.662638,15.110000000000005,1,5
201810003766,14.952889,15.110000000000005,2,4
201810003766,14.960207,15.110000000000005,3,3
201810003766,14.944719,15.110000000000005,4,2
201810003766,15.042696,15.110000000000005,5,1
201810003767,12.474134,4.699999999999998,1,3
201810003767,5.4831705,4.699999999999998,2,2
201810003767,5.0931187,4.699999999999998,3,1
201810003770,13.6955805,8.11,1,5
201810003770,13.817854,8.11,2,4
201810003770,13.815652,8.11,3,3
201810003770,13.717295,8.11,4,2
201810003770,13.04385,8.11,5,1
201810003772,19.661287,19.800000000000004,1,5
201810003772,19.843576,19.800000000000004,2,4
201810003772,19.856146,19.800000000000004,3,3
201810003772,19.863552,19.800000000000004,4,2
201810003772,19.832226,19.800000000000004,5,1
201810003774,8.29241,8.11,1,5
201810003774,8.308513,8.11,2,4
201810003774,8.299334,8.11,3,3
201810003774,8.381109,8.11,4,2
201810003774,8.346391,8.11,5,1
201810003777,19.668528,19.800000000000004,1,5
201810003777,19.841381,19.800000000000004,2,4
201810003777,19.855877,19.800000000000004,3,3
201810003777,19.863573,19.800000000000004,4,2
201810003777,19.832165,19.800000000000004,5,1
201810003781,19.663206,19.800000000000004,1,5
201810003781,19.845274,19.800000000000004,2,4
201810003781,19.8564,19.800000000000004,3,3
201810003781,19.863506,19.800000000000004,4,2
201810003781,19.832216,19.800000000000004,5,1
201810003783,19.662886,19.800000000000004,1,5
201810003783,19.83536,19.800000000000004,2,4
201810003783,19.856216,19.800000000000004,3,3
201810003783,19.863218,19.800000000000004,4,2
201810003783,19.832273,19.800000000000004,5,1
201810003785,5.4952807,4.699999999999998,1,3
201810003785,5.09376,4.699999999999998,2,2
201810003785,5.0341773,4.699999999999998,3,1
201810003787,8.287486,16.11,1,6
201810003787,8.303791,16.11,2,5
201810003787,8.293637,16.11,3,4
201810003787,8.320219,16.11,4,3
201810003787,8.321706,16.11,5,2
201810003787,14.206369,16.11,6,1
201810003792,19.661638,15.110000000000005,1,5
201810003792,14.95684,15.110000000000005,2,4
201810003792,14.962113,15.110000000000005,3,3
201810003792,14.958881,15.110000000000005,4,2
201810003792,15.04525,15.110000000000005,5,1
201810003796,8.292558,8.11,1,5
201810003796,8.30869,8.11,2,4
201810003796,8.299069,8.11,3,3
201810003796,8.387071,8.11,4,2
201810003796,8.343288,8.11,5,1
201810003798,8.289029,8.11,1,5
201810003798,8.305872,8.11,2,4
201810003798,8.294972,8.11,3,3
201810003798,8.319963,8.11,4,2
201810003798,8.329527,8.11,5,1
201810003803,5.4952826,12.7,1,4
201810003803,5.0937567,12.7,2,3
201810003803,5.034176,12.7,3,2
201810003803,12.517371,12.7,4,1
201810003804,19.67363,21.200000000000006,1,7
201810003804,19.845781,21.200000000000006,2,6
201810003804,19.856367,21.200000000000006,3,5
201810003804,19.863483,21.200000000000006,4,4
201810003804,21.490067,21.200000000000006,5,3
201810003804,20.2933,21.200000000000006,6,2
201810003804,25.814016,21.200000000000006,7,1
201810003809,19.671274,19.800000000000004,1,5
201810003809,19.846203,19.800000000000004,2,4
201810003809,19.856598,19.800000000000004,3,3
201810003809,19.863512,19.800000000000004,4,2
201810003809,19.832264,19.800000000000004,5,1
201810003811,5.4952817,12.7,1,4
201810003811,5.093757,12.7,2,3
201810003811,5.034177,12.7,3,2
201810003811,12.515222,12.7,4,1
201810003812,8.29239,8.11,1,5
201810003812,8.308564,8.11,2,4
201810003812,8.298855,8.11,3,3
201810003812,8.397868,8.11,4,2
201810003812,8.340618,8.11,5,1
201810003815,12.682395,4.5,1,3
201810003815,12.564471,4.5,2,2
201810003815,12.547986,4.5,3,1
201810003817,5.4952745,12.7,1,4
201810003817,5.093758,12.7,2,3
201810003817,5.0341763,12.7,3,2
201810003817,12.512602,12.7,4,1
201810003818,19.672998,19.800000000000004,1,5
201810003818,19.844507,19.800000000000004,2,4
201810003818,19.85626,19.800000000000004,3,3
201810003818,19.86348,19.800000000000004,4,2
201810003818,19.832191,19.800000000000004,5,1
201810003820,19.659575,19.800000000000004,1,5
201810003820,19.82857,19.800000000000004,2,4
201810003820,19.85582,19.800000000000004,3,3
201810003820,19.863304,19.800000000000004,4,2
201810003820,19.832214,19.800000000000004,5,1
201810003821,13.596875,14.51,1,8
201810003821,13.638946,14.51,2,7
201810003821,13.64013,14.51,3,6
201810003821,13.6217985,14.51,4,5
201810003821,14.517684,14.51,5,4
201810003821,14.494882,14.51,6,3
201810003821,14.544878,14.51,7,2
201810003821,14.663408,14.51,8,1
201810003823,13.756455,9.51,1,7
201810003823,13.864144,9.51,2,6
201810003823,13.873794,9.51,3,5
201810003823,13.862587,9.51,4,4
201810003823,14.61717,9.51,5,3
201810003823,14.601613,9.51,6,2
201810003823,14.559646,9.51,7,1
201810003824,8.292673,16.11,1,6
201810003824,8.308874,16.11,2,5
201810003824,8.300138,16.11,3,4
201810003824,8.381795,16.11,4,3
201810003824,8.346154,16.11,5,2
201810003824,17.375845,16.11,6,1
201810003826,8.292287,8.11,1,5
201810003826,8.308417,8.11,2,4
201810003826,8.305451,8.11,3,3
201810003826,8.384175,8.11,4,2
201810003826,8.3375225,8.11,5,1
201810003827,19.656466,19.800000000000004,1,5
201810003827,19.829262,19.800000000000004,2,4
201810003827,19.856508,19.800000000000004,3,3
201810003827,19.863241,19.800000000000004,4,2
201810003827,19.8322,19.800000000000004,5,1
201810003832,8.292413,8.11,1,5
201810003832,8.308543,8.11,2,4
201810003832,8.298859,8.11,3,3
201810003832,8.390172,8.11,4,2
201810003832,8.342213,8.11,5,1
201810003838,5.4952993,12.7,1,4
201810003838,5.09376,12.7,2,3
201810003838,5.0341763,12.7,3,2
201810003838,12.517066,12.7,4,1
201810003841,8.2922,8.11,1,5
201810003841,8.308328,8.11,2,4
201810003841,8.298198,8.11,3,3
201810003841,8.323409,8.11,4,2
201810003841,8.308395,8.11,5,1
201810003842,5.495289,12.7,1,4
201810003842,5.0937576,12.7,2,3
201810003842,5.0341763,12.7,3,2
201810003842,12.514968,12.7,4,1
201810003843,19.656734,19.800000000000004,1,5
201810003843,19.844397,19.800000000000004,2,4
201810003843,19.856157,19.800000000000004,3,3
201810003843,19.863422,19.800000000000004,4,2
201810003843,19.832115,19.800000000000004,5,1
201810003845,5.4952707,12.7,1,4
201810003845,5.093756,12.7,2,3
201810003845,5.034175,12.7,3,2
201810003845,12.520147,12.7,4,1
201810003846,8.2920885,8.11,1,5
201810003846,8.308232,8.11,2,4
201810003846,8.29805,8.11,3,3
201810003846,8.322791,8.11,4,2
201810003846,8.320761,8.11,5,1
201810003847,5.4952674,12.7,1,4
201810003847,5.0937614,12.7,2,3
201810003847,5.034178,12.7,3,2
201810003847,12.523444,12.7,4,1
201810003849,8.29244,8.11,1,5
201810003849,8.308537,8.11,2,4
201810003849,8.298383,8.11,3,3
201810003849,8.323042,8.11,4,2
201810003849,8.318467,8.11,5,1
201810003850,5.4952774,12.7,1,4
201810003850,5.0937657,12.7,2,3
201810003850,5.03418,12.7,3,2
201810003850,12.527969,12.7,4,1
201810003851,19.666647,19.800000000000004,1,5
201810003851,19.842112,19.800000000000004,2,4
201810003851,19.855713,19.800000000000004,3,3
201810003851,19.863518,19.800000000000004,4,2
201810003851,19.832087,19.800000000000004,5,1
201810003853,8.292458,9.51,1,7
201810003853,8.308553,9.51,2,6
201810003853,8.298306,9.51,3,5
201810003853,8.323218,9.51,4,4
201810003853,9.663882,9.51,5,3
201810003853,9.763976,9.51,6,2
201810003853,9.755964,9.51,7,1
201810003854,8.292375,8.11,1,5
201810003854,8.308478,8.11,2,4
201810003854,8.299093,8.11,3,3
201810003854,8.380257,8.11,4,2
201810003854,8.344233,8.11,5,1
201810003856,8.291578,8.11,1,5
201810003856,8.307703,8.11,2,4
201810003856,8.298725,8.11,3,3
201810003856,8.395809,8.11,4,2
201810003856,8.34104,8.11,5,1
201810003857,8.29237,8.11,1,5
