CASE ID,Back-Office Adjustment Requested,Authorization Requested,Pending Request for acquittance of heirs,TEST_Back-Office Adjustment Requested,TEST_Authorization Requested,TEST_Pending Request for acquittance of heirs,Events from start,Events from end
201811009339,0.038902253,2.3126602e-05,2.6911497e-05,0,0,0,4,1
201811009341,0.04338652,0.00022318959,0.000114291906,0,0,0,1,5
201811009341,0.034047037,9.471178e-05,0.00022268295,0,0,0,2,4
201811009341,0.033872336,1.13248825e-05,2.169609e-05,0,0,0,3,3
201811009341,0.03257969,4.8577785e-06,1.8626451e-05,0,0,0,4,2
201811009341,0.035459936,4.827976e-06,1.5735626e-05,0,0,0,5,1
201811009345,0.04344639,0.00022816658,0.000109523535,0,0,0,1,5
201811009345,0.037938982,8.3476305e-05,0.00017306209,0,0,0,2,4
201811009345,0.04347846,2.9742718e-05,3.3944845e-05,0,0,0,3,3
201811009345,0.038235217,1.001358e-05,1.9669533e-05,0,0,0,4,2
201811009345,0.038383782,9.775162e-06,1.8060207e-05,0,0,0,5,1
201811009347,0.025893927,0.9777549,0.00028014183,0,1,0,1,5
201811009347,0.02491194,0.9974999,0.00034967065,0,1,0,2,4
201811009347,0.017295301,0.0057043433,0.00018900633,0,0,0,3,3
201811009347,0.01341328,7.9512596e-05,4.902482e-05,0,0,0,4,2
201811009347,0.009614557,1.8715858e-05,0.00018793344,0,0,0,5,1
201811009350,0.038868815,0.0002939999,0.00013262033,0,0,0,1,5
201811009350,0.037500232,9.423494e-05,0.00022342801,0,0,0,2,4
201811009350,0.03520438,1.0102987e-05,1.937151e-05,0,0,0,3,3
201811009350,0.033022374,3.9041042e-06,1.680851e-05,0,0,0,4,2
201811009350,0.031671762,2.115965e-06,1.335144e-05,0,0,0,5,1
201811009362,0.038615048,0.00029483438,0.00013145804,0,0,0,1,5
201811009362,0.03453207,8.636713e-05,0.00022777915,0,0,0,2,4
201811009362,0.037429214,1.475215e-05,2.6106834e-05,0,0,0,3,3
201811009362,0.036131293,8.761883e-06,2.041459e-05,0,0,0,4,2
201811009362,0.03734353,1.0818243e-05,2.0980835e-05,0,0,0,5,1
201811009364,0.03837064,0.00029447675,0.0001359582,0,0,0,1,5
201811009364,0.03780508,9.551644e-05,0.0002040863,0,0,0,2,4
201811009364,0.035980165,1.1891127e-05,2.065301e-05,0,0,0,3,3
201811009364,0.03419578,4.976988e-06,1.770258e-05,0,0,0,4,2
201811009364,0.037553817,1.2904406e-05,2.4318695e-05,0,0,0,5,1
201811009366,0.038447857,0.00029671192,0.00013068318,0,0,0,1,5
201811009366,0.038175672,9.524822e-05,0.00020805001,0,0,0,2,4
201811009366,0.042587847,2.6911497e-05,3.0875206e-05,0,0,0,3,3
201811009366,0.03897068,1.9431114e-05,2.3543835e-05,0,0,0,4,2
201811009366,0.04482037,8.562207e-05,4.6759844e-05,0,0,0,5,1
201811009368,0.041009694,0.00023978949,0.00013303757,0,0,0,1,5
201811009368,0.036583185,9.6559525e-05,0.0001912415,0,0,0,2,4
201811009368,0.03888777,2.2679567e-05,2.6106834e-05,0,0,0,3,3
201811009368,0.034400433,6.3180923e-06,1.8924475e-05,0,0,0,4,2
201811009368,0.0352484,4.7385693e-06,1.5854836e-05,0,0,0,5,1
201811009381,0.03860092,0.00029596686,0.0001348257,0,0,0,1,5
201811009381,0.03799182,9.49502e-05,0.00020036101,0,0,0,2,4
201811009381,0.03871143,1.8298626e-05,2.4944544e-05,0,0,0,3,3
201811009381,0.034884155,7.390976e-06,1.9848347e-05,0,0,0,4,2
201811009381,0.035987645,6.2286854e-06,1.7017126e-05,0,0,0,5,1
201811009383,0.1312859,0.9956119,0.00024843216,0,1,0,1,5
201811009383,0.12572351,0.99661034,0.000107973814,0,1,0,2,4
201811009383,0.042284757,0.0061995387,0.00011372566,0,0,0,3,3
201811009383,0.050693393,0.00062951446,0.00013011694,0,0,0,4,2
201811009383,0.06331661,0.00046011806,0.00050494075,0,0,0,5,1
201811009386,0.039922416,0.00026535988,0.00013405085,0,0,0,1,5
201811009386,0.03681448,0.000100284815,0.00021290779,0,0,0,2,4
201811009386,0.03677389,1.5199184e-05,2.3126602e-05,0,0,0,3,3
201811009386,0.035459965,7.2717667e-06,1.809001e-05,0,0,0,4,2
201811009386,0.041267753,3.7312508e-05,3.46601e-05,0,0,0,5,1
201811009389,0.02619034,0.97777474,0.00027886033,0,1,0,1,7
201811009389,0.024975806,0.9974861,0.00035196543,0,1,0,2,6
201811009389,0.028432935,0.0070028007,0.00011956692,0,0,0,3,5
201811009389,0.014138639,8.752942e-05,2.05338e-05,0,0,0,4,4
201811009389,0.011763245,5.3167343e-05,0.00016593933,0,0,0,5,3
201811009389,0.010188878,7.1525574e-07,5.4568052e-05,0,0,0,6,2
201811009389,0.004574716,0.0,1.5199184e-05,0,0,0,7,1
201811009391,0.03860554,0.0002949834,0.00013145804,0,0,0,1,5
201811009391,0.042933255,7.942319e-05,0.00017666817,0,0,0,2,4
201811009391,0.045529753,5.2392483e-05,3.6984682e-05,0,0,0,3,3
201811009391,0.045020968,6.043911e-05,4.5239925e-05,0,0,0,4,2
201811009391,0.04061997,1.8924475e-05,2.2739172e-05,0,0,0,5,1
201811009393,0.026092798,0.9777653,0.00027886033,0,1,0,1,7
201811009393,0.024956375,0.9974888,0.00035133958,0,1,0,2,6
201811009393,0.02093479,0.006206751,0.00018370152,0,0,0,3,5
201811009393,0.013486177,8.362532e-05,3.644824e-05,0,0,0,4,4
201811009393,0.012725949,2.6673079e-05,0.00020349026,0,0,0,5,3
201811009393,0.008946389,1.1920929e-07,3.8206577e-05,0,0,0,6,2
201811009393,0.003160119,0.0,1.4275312e-05,0,0,0,7,1
201811009406,0.03901422,0.00029033422,0.00013312697,0,0,0,1,5
201811009406,0.037649453,9.658933e-05,0.00022304058,0,0,0,2,4
201811009406,0.04000494,2.0444393e-05,2.6255846e-05,0,0,0,3,3
201811009406,0.035193413,8.6426735e-06,2.1457672e-05,0,0,0,4,2
201811009406,0.035877407,6.645918e-06,1.7881393e-05,0,0,0,5,1
201811009414,0.038416684,0.00029617548,0.00013422966,0,0,0,1,5
201811009414,0.038104594,9.435415e-05,0.00019803643,0,0,0,2,4
201811009414,0.042471826,2.6524067e-05,3.1799078e-05,0,0,0,3,3
201811009414,0.035276145,8.285046e-06,1.9729137e-05,0,0,0,4,2
201811009414,0.03724882,7.1823597e-06,1.7285347e-05,0,0,0,5,1
201811009422,0.03911212,0.0002965629,0.00013521314,0,0,0,1,5
201811009422,0.03750348,0.00010675192,0.00023272634,0,0,0,2,4
201811009422,0.042448997,2.899766e-05,3.066659e-05,0,0,0,3,3
201811009422,0.03885758,1.963973e-05,2.387166e-05,0,0,0,4,2
201811009422,0.045906097,0.00010883808,5.096197e-05,0,0,0,5,1
201811009437,0.025347799,0.97767067,0.00029048324,0,1,0,1,5
201811009437,0.0248065,0.9975239,0.00034689903,0,1,0,2,4
201811009437,0.0189403,0.006059408,0.00019618869,0,0,0,3,3
201811009437,0.013427854,8.305907e-05,5.364418e-05,0,0,0,4,2
201811009437,0.010338992,1.8537045e-05,0.00021272898,0,0,0,5,1
201811009438,0.026239216,0.977778,0.0002784729,0,1,0,1,5
201811009438,0.02498722,0.9974847,0.00035223365,0,1,0,2,4
201811009438,0.029120326,0.006938964,0.00012338161,0,0,0,3,3
201811009438,0.013570249,8.5413456e-05,3.9368868e-05,0,0,0,4,2
201811009438,0.010160625,3.322959e-05,0.0002386272,0,0,0,5,1
201811009448,0.038369536,0.00029104948,0.00014087558,0,0,0,1,5
201811009448,0.037556082,9.459257e-05,0.00020572543,0,0,0,2,4
201811009448,0.041761577,2.56598e-05,2.82228e-05,0,0,0,3,3
201811009448,0.038460195,1.7493963e-05,2.1874905e-05,0,0,0,4,2
201811009448,0.044400305,8.031726e-05,4.1902065e-05,0,0,0,5,1
201811009449,0.095817655,0.98390985,0.00029093027,0,1,0,1,5
201811009449,0.12047091,0.99721795,0.00013834238,0,1,0,2,4
201811009449,0.21580851,0.0110322535,0.00034046173,0,0,0,3,3
201811009449,0.19831967,0.0005643964,0.00019410253,0,0,0,4,2
201811009449,0.17987752,0.00016081333,0.00031882524,0,0,0,5,1
201811009462,0.010224491,0.96361756,0.8008554,0,1,1,1,7
201811009462,0.009854406,0.9676647,0.7916949,0,1,1,2,6
201811009462,0.008569568,0.0061373413,0.7817732,0,0,1,3,5
201811009462,0.008410186,0.004616797,0.7967903,0,0,1,4,4
201811009462,0.008869141,0.0034850836,0.79744256,0,0,1,5,3
201811009462,0.0071332455,0.0033611953,0.79935145,0,0,1,6,2
201811009462,0.0020537674,2.720952e-05,0.98009396,0,0,1,7,1
201811009465,0.03832811,0.00029557943,0.00013419986,0,0,0,1,5
201811009465,0.038121134,9.509921e-05,0.00019779801,0,0,0,2,4
201811009465,0.04313323,3.1083822e-05,3.1232834e-05,0,0,0,3,3
201811009465,0.03833863,1.2516975e-05,2.2113323e-05,0,0,0,4,2
201811009465,0.039870054,2.5182962e-05,2.7567148e-05,0,0,0,5,1
201811009468,0.02606967,0.9777638,0.00027921796,0,1,0,1,5
201811009468,0.024951428,0.9974897,0.00035125017,0,1,0,2,4
201811009468,0.021368831,0.0062784553,0.00017672777,0,0,0,3,3
201811009468,0.013415039,8.3595514e-05,4.1544437e-05,0,0,0,4,2
201811009468,0.009678781,2.399087e-05,0.00018683076,0,0,0,5,1
201811009488,0.047262788,0.00018003583,8.958578e-05,0,0,0,1,5
201811009488,0.03869438,7.492304e-05,0.00015991926,0,0,0,2,4
201811009488,0.039173216,1.6599894e-05,2.3782253e-05,0,0,0,3,3
201811009488,0.03486699,4.9471855e-06,1.6391277e-05,0,0,0,4,2
201811009488,0.03467956,3.2186508e-06,1.3649464e-05,0,0,0,5,1
201811009531,0.038211614,0.00029164553,0.00013715029,0,0,0,1,5
201811009531,0.026600897,7.0631504e-05,0.00026720762,0,0,0,2,4
201811009531,0.029718846,6.7055225e-06,2.3275614e-05,0,0,0,3,3
201811009531,0.03170532,4.4703484e-06,1.8894672e-05,0,0,0,4,2
201811009531,0.034353554,1.2397766e-05,2.798438e-05,0,0,0,5,1
201811009534,0.038469464,0.0002965331,0.00013142824,1,0,0,1,6
201811009534,0.038488597,9.059906e-05,0.00018793344,1,0,0,2,5
201811009534,0.03712514,1.579523e-05,2.2560358e-05,1,0,0,3,4
201811009534,0.033824265,4.917383e-06,1.7344952e-05,1,0,0,4,3
201811009534,0.035161763,3.9041042e-06,1.463294e-05,1,0,0,5,2
201811009534,0.9998412,1.591444e-05,5.543232e-06,1,0,0,6,1
201811009536,0.03912565,0.00028702617,0.00013291836,0,0,0,1,5
201811009536,0.02850309,8.136034e-05,0.0002683401,0,0,0,2,4
201811009536,0.026209474,2.0563602e-06,1.3291836e-05,0,0,0,3,3
201811009536,0.028877497,1.3709068e-06,1.4424324e-05,0,0,0,4,2
201811009536,0.03196159,1.5497208e-06,1.2606382e-05,0,0,0,5,1
201811009545,0.038911045,0.00029414892,0.00013303757,0,0,0,1,5
201811009545,0.037748575,0.00010025501,0.00022387505,0,0,0,2,4
201811009545,0.04244724,2.8043985e-05,2.965331e-05,0,0,0,3,3
201811009545,0.037460178,1.21593475e-05,2.297759e-05,0,0,0,4,2
201811009545,0.034501106,7.5101852e-06,1.9729137e-05,0,0,0,5,1
201811009549,0.039028347,0.00029096007,0.000133425,0,0,0,1,5
201811009549,0.037604034,9.894371e-05,0.00022599101,0,0,0,2,4
201811009549,0.0417085,2.5242567e-05,2.8461218e-05,0,0,0,3,3
201811009549,0.03480774,9.23872e-06,2.1904707e-05,0,0,0,4,2
201811009549,0.03532532,6.0498714e-06,1.7642975e-05,0,0,0,5,1
201811009556,0.038289964,0.00029426813,0.00013542175,0,0,0,1,5
201811009556,0.037965596,9.486079e-05,0.00020059943,0,0,0,2,4
201811009556,0.040328413,2.1845102e-05,2.7507544e-05,0,0,0,3,3
201811009556,0.034965158,8.016825e-06,2.0503998e-05,0,0,0,4,2
201811009556,0.033641994,4.827976e-06,1.6838312e-05,0,0,0,5,1
201811009566,0.038218975,0.0002912879,0.00013765693,1,0,0,1,6
201811009566,0.037706345,9.5546246e-05,0.00020548701,1,0,0,2,5
201811009566,0.04059738,2.193451e-05,2.759695e-05,1,0,0,3,4
201811009566,0.037214667,1.2874603e-05,2.1070242e-05,1,0,0,4,3
201811009566,0.044143975,7.751584e-05,4.1872263e-05,1,0,0,5,2
201811009566,0.99976194,4.2557716e-05,6.4074993e-06,1,0,0,6,1
201811009569,0.038679212,0.0002963245,0.00013151765,0,0,0,1,5
201811009569,0.04169956,7.280707e-05,0.00015982985,0,0,0,2,4
201811009569,0.04388249,4.2051077e-05,3.4838915e-05,0,0,0,3,3
201811009569,0.039414138,1.4156103e-05,2.3573637e-05,0,0,0,4,2
201811009569,0.039723217,1.692772e-05,2.4497509e-05,0,0,0,5,1
201811009585,0.02618292,0.9777653,0.00027897954,0,1,0,1,5
201811009585,0.024974912,0.9974841,0.00035196543,0,1,0,2,4
201811009585,0.029342502,0.0068920553,0.00012600422,0,0,0,3,3
201811009585,0.013542742,8.5651875e-05,2.732873e-05,0,0,0,4,2
201811009585,0.0123429,3.9607286e-05,0.00024166703,0,0,0,5,1
201811009590,0.038312823,0.00029575825,0.00013229251,0,0,0,1,5
201811009590,0.038033664,9.599328e-05,0.0002040565,0,0,0,2,4
201811009590,0.03606823,1.1920929e-05,2.0891428e-05,0,0,0,3,3
201811009590,0.033140928,4.172325e-06,1.680851e-05,0,0,0,4,2
201811009590,0.035599113,4.827976e-06,1.552701e-05,0,0,0,5,1
201811009595,0.15154657,0.0026132464,0.0005709827,0,0,0,1,3
201811009595,0.15773374,0.00031509995,0.00021117926,0,0,0,2,2
201811009595,0.13878033,0.00013142824,0.00039333105,0,0,0,3,1
201811009601,0.03385222,0.97834885,0.00033846498,0,1,0,1,5
201811009601,0.032538325,0.9974938,0.00027954578,0,1,0,2,4
201811009601,0.029486686,0.0066719353,0.000115573406,0,0,0,3,3
201811009601,0.042803377,0.000579685,0.0001026988,0,0,0,4,2
201811009601,0.03740892,0.0004413724,9.974837e-05,0,0,0,5,1
201811009602,0.1590944,0.0015898943,0.00031229854,0,0,0,1,3
201811009602,0.15367466,0.00028547645,0.00023537874,0,0,0,2,2
201811009602,0.12611443,0.00012686849,0.00035649538,0,0,0,3,1
201811009618,0.1308454,0.9956013,0.00024732947,0,1,0,1,5
201811009618,0.12794408,0.9964576,0.00010231137,0,1,0,2,4
201811009618,0.0735102,0.0074480474,5.5372715e-05,0,0,0,3,3
201811009618,0.063972026,0.0007324219,0.00012415648,0,0,0,4,2
201811009618,0.07331878,0.00046417117,0.00039497018,0,0,0,5,1
201811009619,0.13284573,0.9957179,0.00025090575,0,1,0,1,5
201811009619,0.12946832,0.9964764,0.00010380149,0,1,0,2,4
201811009619,0.04062444,0.0057327747,0.000115573406,0,0,0,3,3
201811009619,0.049468458,0.0005554855,0.000112593174,0,0,0,4,2
201811009619,0.05123937,0.0004377663,0.00024566054,0,0,0,5,1
201811009620,0.038361937,0.0002965927,0.00013104081,0,0,0,1,5
201811009620,0.037946194,9.572506e-05,0.00021091104,0,0,0,2,4
201811009620,0.04088372,2.18153e-05,2.9236078e-05,0,0,0,3,3
201811009620,0.033884972,7.033348e-06,1.9311905e-05,0,0,0,4,2
201811009620,0.03526154,5.3048134e-06,1.66893e-05,0,0,0,5,1
201811009621,0.08391029,0.982504,0.00032532215,0,1,0,1,5
201811009621,0.040488094,0.9973426,0.00026664138,0,1,0,2,4
201811009621,0.0313949,0.0064976215,0.00011906028,0,0,0,3,3
201811009621,0.04350093,0.000569582,0.000105410814,0,0,0,4,2
201811009621,0.040063173,0.0003027022,0.00018915534,0,0,0,5,1
201811009622,0.06741989,0.98101735,0.0003633499,1,1,0,1,6
201811009622,0.035537153,0.99743164,0.00029820204,1,1,0,2,5
201811009622,0.035867482,0.006762862,0.00010749698,1,0,0,3,4
201811009622,0.04594177,0.0006389618,0.00013825297,1,0,0,4,3
201811009622,0.05502501,0.0005299747,0.00071281195,1,0,0,5,2
201811009622,0.9968391,2.2023916e-05,3.2275915e-05,1,0,0,6,1
201811009628,0.039195716,0.00028166175,0.0001322627,0,0,0,1,5
201811009628,0.0378865,9.3609095e-05,0.00019150972,0,0,0,2,4
201811009628,0.043187976,3.0100346e-05,3.4928322e-05,0,0,0,3,3
201811009628,0.038101017,1.0699034e-05,2.0742416e-05,0,0,0,4,2
201811009628,0.03734392,9.298325e-06,1.92523e-05,0,0,0,5,1
201811009633,0.060007006,0.98041856,0.0003785193,0,1,0,1,5
201811009633,0.03546101,0.9974357,0.00029420853,0,1,0,2,4
201811009633,0.030387074,0.0065201223,0.000120311975,0,0,0,3,3
201811009633,0.04300201,0.0005605221,0.00010120869,0,0,0,4,2
201811009633,0.03720686,0.0003682077,0.00012597442,0,0,0,5,1
201811009637,0.07679665,0.9818113,0.00034213066,0,1,0,1,5
201811009637,0.03720984,0.99739873,0.00028923154,0,1,0,2,4
201811009637,0.03101182,0.006519228,0.00011742115,0,0,0,3,3
201811009637,0.04485336,0.000618577,0.00012364984,0,0,0,4,2
201811009637,0.054015726,0.0005427599,0.0004297197,0,0,0,5,1
201811009638,0.038313657,0.00029540062,0.00013384223,1,0,0,1,6
201811009638,0.0286749,7.814169e-05,0.0002604127,1,0,0,2,5
201811009638,0.02604124,1.4603138e-06,1.14142895e-05,1,0,0,3,4
201811009638,0.029112935,1.013279e-06,1.2993813e-05,1,0,0,4,3
201811009638,0.032018214,1.66893e-06,1.3679266e-05,1,0,0,5,2
201811009638,0.99983037,5.4836273e-06,4.142523e-06,1,0,0,6,1
201811009640,0.02982533,0.97787154,0.00028556585,0,1,0,1,5
201811009640,0.025814295,0.9975143,0.00038337708,0,1,0,2,4
201811009640,0.030512959,0.006890416,0.00012165308,0,0,0,3,3
201811009640,0.013582796,8.478761e-05,3.0606985e-05,0,0,0,4,2
201811009640,0.0101034045,4.348159e-05,0.00021442771,0,0,0,5,1
201811009641,0.038813174,0.00029411912,0.00013202429,0,0,0,1,5
201811009641,0.037733883,9.766221e-05,0.00022152066,0,0,0,2,4
201811009641,0.036028802,1.2040138e-05,2.1725893e-05,0,0,0,3,3
201811009641,0.033243984,4.351139e-06,1.7136335e-05,0,0,0,4,2
201811009641,0.034846276,3.516674e-06,1.4454126e-05,0,0,0,5,1
201811009643,0.055751354,0.98008585,0.00038599968,0,1,0,1,5
201811009643,0.03502944,0.99744266,0.00029462576,0,1,0,2,4
201811009643,0.03087914,0.006567359,0.00011307001,0,0,0,3,3
201811009643,0.042554468,0.00054484606,9.596348e-05,0,0,0,4,2
201811009643,0.034618855,0.00036224723,7.3462725e-05,0,0,0,5,1
201811009649,0.010256052,0.9634564,0.80122906,0,1,1,1,6
201811009649,0.009215444,0.96813095,0.7959075,0,1,1,2,5
201811009649,0.008001655,0.0060275197,0.7868849,0,0,1,3,4
201811009649,0.00804159,0.0046013594,0.7778646,0,0,1,4,3
201811009649,0.0076293945,0.0035365224,0.7805578,0,0,1,5,2
201811009649,0.0055297017,0.0005262196,0.9459933,0,0,1,6,1
201811009650,0.02588579,0.977744,0.00028151274,0,1,0,1,5
201811009650,0.024907857,0.99749464,0.00034990907,0,1,0,2,4
201811009650,0.020998836,0.006241709,0.00018125772,0,0,0,3,3
201811009650,0.014826089,8.785725e-05,2.3424625e-05,0,0,0,4,2
201811009650,0.012384713,6.592274e-05,0.00019335747,0,0,0,5,1
201811009651,0.13281542,0.99571276,0.00025090575,0,1,0,1,5
201811009651,0.12927759,0.9964483,0.00010243058,0,1,0,2,4
201811009651,0.21904173,0.010943711,0.0003272295,0,0,0,3,3
201811009651,0.19862396,0.00047418475,0.00015950203,0,0,0,4,2
201811009651,0.18449903,0.0001797378,0.00032487512,0,0,0,5,1
201811009656,0.03884983,0.0002937913,0.00013229251,1,0,0,1,6
201811009656,0.036830157,9.378791e-05,0.00022816658,1,0,0,2,5
201811009656,0.03472203,9.447336e-06,2.026558e-05,1,0,0,3,4
201811009656,0.03300512,3.9041042e-06,1.6570091e-05,1,0,0,4,3
201811009656,0.034618556,3.1888485e-06,1.4156103e-05,1,0,0,5,2
201811009656,0.99983954,1.2099743e-05,5.3048134e-06,1,0,0,6,1
201811009677,0.0384205,0.00029212236,0.00014057755,0,0,0,1,5
201811009677,0.026145667,6.815791e-05,0.00026717782,0,0,0,2,4
201811009677,0.031877458,1.0043383e-05,2.515316e-05,0,0,0,3,3
201811009677,0.032514334,6.67572e-06,2.092123e-05,0,0,0,4,2
201811009677,0.033795416,7.480383e-06,2.0384789e-05,0,0,0,5,1
201811009679,0.04131168,0.00023692846,0.00012975931,0,0,0,1,7
201811009679,0.036696136,9.5039606e-05,0.00018721819,0,0,0,2,6
201811009679,0.04286602,3.132224e-05,3.567338e-05,0,0,0,3,5
201811009679,0.039304852,1.4692545e-05,1.9729137e-05,0,0,0,4,4
201811009679,0.037513882,1.1891127e-05,2.0682812e-05,0,0,0,5,3
201811009679,0.035206318,6.9737434e-06,1.6450882e-05,0,0,0,6,2
201811009679,0.03832507,1.1026859e-05,1.9729137e-05,0,0,0,7,1
201811009682,0.04838881,0.00017052889,8.434057e-05,0,0,0,1,5
201811009682,0.037842095,8.255243e-05,0.00017017126,0,0,0,2,4
201811009682,0.03812456,1.8656254e-05,2.4586916e-05,0,0,0,3,3
201811009682,0.034116358,5.00679e-06,1.6987324e-05,0,0,0,4,2
201811009682,0.032571703,2.7120113e-06,1.385808e-05,0,0,0,5,1
201811009685,0.0383119,0.00029188395,0.0001385212,0,0,0,1,5
201811009685,0.037671924,9.530783e-05,0.00020387769,0,0,0,2,4
201811009685,0.036037713,1.2308359e-05,2.104044e-05,0,0,0,3,3
201811009685,0.035082042,5.990267e-06,1.7821789e-05,0,0,0,4,2
201811009685,0.036821067,7.0929527e-06,1.835823e-05,0,0,0,5,1
201811009699,0.02619797,0.977765,0.00027903914,0,1,0,1,5
201811009699,0.024985015,0.99748397,0.0003527999,0,1,0,2,4
201811009699,0.0266262,0.0068901777,0.00012397766,0,0,0,3,3
201811009699,0.013495326,8.651614e-05,3.1143427e-05,0,0,0,4,2
201811009699,0.010106504,3.9935112e-05,0.00021150708,0,0,0,5,1
201811009702,0.04028535,0.00026413798,0.00013750792,0,0,0,1,5
201811009702,0.037845492,9.009242e-05,0.00018757582,0,0,0,2,4
201811009702,0.043031126,3.0368567e-05,3.424287e-05,0,0,0,3,3
201811009702,0.039248943,1.54078e-05,1.9550323e-05,0,0,0,4,2
201811009702,0.043791622,9.119511e-05,4.786253e-05,0,0,0,5,1
201811009707,0.02619958,0.97776675,0.00027886033,1,1,0,1,6
201811009707,0.024979353,0.9974849,0.00035238266,1,1,0,2,5
201811009707,0.019125342,0.0059405863,0.00020262599,1,0,0,3,4
201811009707,0.013375342,8.195639e-05,4.5746565e-05,1,0,0,4,3
201811009707,0.009669691,2.041459e-05,0.00018835068,1,0,0,5,2
201811009707,0.9952681,2.3543835e-06,3.08156e-05,1,0,0,6,1
201811009712,0.038229853,0.00029221177,0.00013682246,0,0,0,1,5
201811009712,0.03662041,9.551644e-05,0.00023064017,0,0,0,2,4
201811009712,0.033758968,7.867813e-06,1.770258e-05,0,0,0,3,3
201811009712,0.032701373,3.3974648e-06,1.642108e-05,0,0,0,4,2
201811009712,0.03371793,2.5331974e-06,1.31726265e-05,0,0,0,5,1
201811009717,0.04665634,0.00018465519,9.328127e-05,0,0,0,1,5
201811009717,0.03873661,7.399917e-05,0.00015866756,0,0,0,2,4
201811009717,0.043712735,3.5852194e-05,3.2693148e-05,0,0,0,3,3
201811009717,0.036649078,1.0371208e-05,2.026558e-05,0,0,0,4,2
201811009717,0.03703946,8.314848e-06,1.8298626e-05,0,0,0,5,1
201811009724,0.025280595,0.97765994,0.00029170513,0,1,0,1,5
201811009724,0.024775416,0.9975311,0.00034606457,0,1,0,2,4
201811009724,0.027932256,0.0072008967,0.00011527538,0,0,0,3,3
201811009724,0.013445497,8.4131956e-05,3.5852194e-05,0,0,0,4,2
201811009724,0.00991419,3.71933e-05,0.00021666288,0,0,0,5,1
201811009726,0.03893721,0.00029078126,0.00013253093,0,0,0,1,5
201811009726,0.03780508,9.736419e-05,0.00022014976,0,0,0,2,4
201811009726,0.04101953,2.297759e-05,2.7477741e-05,0,0,0,3,3
201811009726,0.036788166,1.0818243e-05,2.1904707e-05,0,0,0,4,2
201811009726,0.037696213,9.804964e-06,1.9460917e-05,0,0,0,5,1
201811009735,0.038256347,0.00029206276,0.00013744831,0,0,0,1,5
201811009735,0.0377312,9.548664e-05,0.00020426512,0,0,0,2,4
201811009735,0.041689128,2.4586916e-05,2.9206276e-05,0,0,0,3,3
201811009735,0.03621453,9.62615e-06,2.104044e-05,0,0,0,4,2
201811009735,0.03764817,1.13248825e-05,2.0116568e-05,0,0,0,5,1
201811009744,0.119570196,0.9924575,0.00025820732,0,1,0,1,5
201811009744,0.04497975,0.99717236,0.00022488832,0,1,0,2,4
201811009744,0.03170076,0.006566882,0.00012934208,0,0,0,3,3
201811009744,0.04416254,0.0005645156,0.00010815263,0,0,0,4,2
201811009744,0.044512987,0.00026586652,0.00028905272,0,0,0,5,1
201811009747,0.11831921,0.9919076,0.00025892258,0,1,0,1,5
201811009747,0.076838106,0.997031,0.0001526773,0,1,0,2,4
201811009747,0.034579694,0.006419152,0.00013229251,0,0,0,3,3
201811009747,0.04593411,0.000621438,0.000128299,0,0,0,4,2
201811009747,0.041966975,0.00019210577,0.0002924204,0,0,0,5,1
201811009756,0.13388053,0.99580073,0.0002542138,0,1,0,1,5
201811009756,0.13361138,0.996327,0.00013768673,0,1,0,2,4
201811009756,0.042579472,0.0056244433,0.000118643045,0,0,0,3,3
201811009756,0.047985375,0.00042200089,7.891655e-05,0,0,0,4,2
201811009756,0.04682228,0.00051632524,0.00021904707,0,0,0,5,1
201811009759,0.57828903,0.0012497008,0.0016496181,0,0,0,1,3
201811009759,0.39563474,0.0005776882,0.0005540848,0,0,0,2,2
201811009759,0.35784653,0.0010358691,0.00040400028,0,0,0,3,1
201811009761,0.010227144,0.9636039,0.80088586,0,1,0,1,5
201811009761,0.009801328,0.967723,0.7920696,0,1,0,2,4
201811009761,0.008053511,0.005980015,0.78693354,0,0,0,3,3
201811009761,0.008035451,0.0045493245,0.7785989,0,0,0,4,2
201811009761,0.008877903,0.003173411,0.78334814,0,0,0,5,1
201811009763,0.13301566,0.9957291,0.00025114417,0,1,0,1,9
201811009763,0.13210666,0.99633896,0.000120937824,0,1,0,2,8
201811009763,0.21895373,0.010906637,0.00032755733,0,1,0,3,7
201811009763,0.11688048,0.9960576,0.00011664629,0,1,0,4,6
201811009763,0.226628,0.013010114,0.000549376,0,0,0,5,5
201811009763,0.20382184,0.00037920475,0.00016400218,0,0,0,6,4
201811009763,0.13900316,0.00026991963,3.311038e-05,0,0,0,7,3
201811009763,0.09780058,0.00039038062,5.352497e-05,0,0,0,8,2
201811009763,0.09700814,0.0003876388,0.0002719462,0,0,0,9,1
201811009771,0.0102677345,0.9633907,0.80137336,0,1,1,1,6
201811009771,0.009963602,0.96731603,0.7913991,0,1,1,2,5
201811009771,0.008043468,0.006008923,0.7866647,0,0,1,3,4
201811009771,0.007964939,0.0047646463,0.7666858,0,0,1,4,3
201811009771,0.007382542,0.0034509003,0.7961333,0,0,1,5,2
201811009771,0.006595403,0.0038086474,0.79894686,0,0,1,6,1
201811009773,0.038362056,0.00029617548,0.0001335442,0,0,0,1,5
201811009773,0.038203806,9.3758106e-05,0.00019571185,0,0,0,2,4
201811009773,0.042490482,2.670288e-05,3.2126904e-05,0,0,0,3,3
201811009773,0.03496185,7.867813e-06,2.002716e-05,0,0,0,4,2
