CASE ID,Wait - User,TEST_Wait - User,Events from start,Events from end
4832,0.3610974,0,1,2
4832,0.3611086,0,2,1
4834,0.3610971,0,1,2
4834,0.36110702,0,2,1
4844,0.36109805,0,1,2
4844,0.36111194,0,2,1
4846,0.36109748,0,1,3
4846,0.36110812,0,2,2
4846,0.36112514,0,3,1
4851,0.36109725,0,1,3
4851,0.36110783,0,2,2
4851,0.36112466,0,3,1
4852,0.36109704,0,1,3
4852,0.36110616,0,2,2
4852,0.3611207,0,3,1
4856,0.3610964,1,1,9
4856,0.36110303,1,2,8
4856,0.36111155,1,3,7
4856,0.36112124,1,4,6
4856,0.36113134,1,5,5
4856,0.36114204,1,6,4
4856,0.3611511,1,7,3
4856,0.36115986,0,8,2
4856,0.3611675,0,9,1
4860,0.361098,0,1,2
4860,0.36111134,0,2,1
4864,0.36109802,1,1,5
4864,0.36111063,1,2,4
4864,0.36112973,0,3,3
4864,0.36115158,0,4,2
4864,0.3611716,0,5,1
4866,0.36109847,1,1,5
4866,0.36111277,1,2,4
4866,0.3611344,0,3,3
4866,0.3611598,0,4,2
4866,0.361184,0,5,1
4868,0.36109617,0,1,8
4868,0.36110467,0,2,7
4868,0.36111835,0,3,6
4868,0.36113334,0,4,5
4868,0.3611489,0,5,4
4868,0.36116195,0,6,3
4868,0.3611697,0,7,2
4868,0.36117092,0,8,1
4871,0.3610984,1,1,10
4871,0.36111236,1,2,9
4871,0.36113125,1,3,8
4871,0.36115265,1,4,7
4871,0.361175,1,5,6
4871,0.36119634,1,6,5
4871,0.36121738,1,7,4
4871,0.3612327,0,8,3
4871,0.3612391,0,9,2
4871,0.3612351,0,10,1
4872,0.36109635,1,1,11
4872,0.36110425,1,2,10
4872,0.3611167,1,3,9
4872,0.36113352,1,4,8
4872,0.36115158,1,5,7
4872,0.3611707,1,6,6
4872,0.36118934,1,7,5
4872,0.36120266,1,8,4
4872,0.36121303,1,9,3
4872,0.361219,0,10,2
4872,0.36121982,0,11,1
4873,0.36109614,0,1,7
4873,0.36110467,0,2,6
4873,0.36111712,0,3,5
4873,0.36113295,0,4,4
4873,0.36114872,0,5,3
4873,0.36116165,0,6,2
4873,0.36116844,0,7,1
4874,0.36109835,0,1,2
4874,0.36111385,0,2,1
4876,0.36109656,0,1,5
4876,0.36110485,0,2,4
4876,0.3611182,0,3,3
4876,0.36113647,0,4,2
4876,0.36115575,0,5,1
4877,0.3610985,1,1,11
4877,0.36111313,1,2,10
4877,0.3611356,1,3,9
4877,0.36116242,1,4,8
4877,0.3611889,1,5,7
4877,0.36121047,1,6,6
4877,0.36122754,1,7,5
4877,0.36124003,0,8,4
4877,0.36124513,0,9,3
4877,0.36124533,0,10,2
4877,0.36123726,0,11,1
4879,0.3610955,0,1,3
4879,0.36109877,0,2,2
4879,0.3611037,0,3,1
4881,0.36109722,0,1,3
4881,0.36110824,0,2,2
4881,0.3611248,0,3,1
4883,0.3610975,0,1,2
4883,0.36110973,0,2,1
4884,0.3610973,0,1,2
4884,0.36110914,0,2,1
4887,0.36109716,0,1,2
4887,0.361108,0,2,1
4893,0.36109784,0,1,2
4893,0.36111066,0,2,1
4896,0.36109585,0,1,9
4896,0.3611033,0,2,8
4896,0.36111638,0,3,7
4896,0.36113608,0,4,6
4896,0.36115694,0,5,5
4896,0.36117622,0,6,4
4896,0.36119002,0,7,3
4896,0.36119938,0,8,2
4896,0.3612023,0,9,1
4897,0.36109838,0,1,2
4897,0.36111268,0,2,1
4902,0.3610977,0,1,2
4902,0.3611102,0,2,1
4905,0.36109775,0,1,7
4905,0.36110976,0,2,6
4905,0.3611266,0,3,5
4905,0.3611466,0,4,4
4905,0.36116508,0,5,3
4905,0.3611783,0,6,2
4905,0.36118495,0,7,1
4906,0.3610987,1,1,9
4906,0.361115,1,2,8
4906,0.36114007,1,3,7
4906,0.36117035,1,4,6
4906,0.3611992,1,5,5
4906,0.36122358,1,6,4
4906,0.36124045,0,7,3
4906,0.36124668,0,8,2
4906,0.3612428,0,9,1
4915,0.3610974,0,1,6
4915,0.36111096,0,2,5
4915,0.3611297,0,3,4
4915,0.36115187,0,4,3
4915,0.36117357,0,5,2
4915,0.36119214,0,6,1
4916,0.3610975,0,1,3
4916,0.36111045,0,2,2
4916,0.36112937,0,3,1
4919,0.36109728,0,1,4
4919,0.3611096,0,2,3
4919,0.3611318,0,3,2
4919,0.36115772,0,4,1
4921,0.36109802,0,1,3
4921,0.36111233,0,2,2
4921,0.36113423,0,3,1
4922,0.36109802,0,1,3
4922,0.36111233,0,2,2
4922,0.3611343,0,3,1
4924,0.3610965,0,1,5
4924,0.36110884,0,2,4
4924,0.36112538,0,3,3
4924,0.3611418,0,4,2
4924,0.36115485,0,5,1
4926,0.3610961,0,1,3
4926,0.36110717,0,2,2
4926,0.36112487,0,3,1
4928,0.3610984,0,1,2
4928,0.36111236,0,2,1
4935,0.36109817,0,1,2
4935,0.36111054,0,2,1
4938,0.36109608,1,1,20
4938,0.36110473,1,2,19
4938,0.36111945,1,3,18
4938,0.36113697,1,4,17
4938,0.36115026,1,5,16
4938,0.36115932,1,6,15
4938,0.36116362,1,7,14
4938,0.361162,1,8,13
4938,0.36115152,1,9,12
4938,0.36113334,1,10,11
4938,0.36111045,0,11,10
4938,0.36108375,0,12,9
4938,0.3610568,0,13,8
4938,0.36103082,0,14,7
4938,0.36101162,0,15,6
4938,0.36100417,0,16,5
4938,0.3610078,0,17,4
4938,0.36101243,0,18,3
4938,0.36101416,0,19,2
4938,0.36101887,0,20,1
4946,0.3610975,0,1,4
4946,0.36111015,0,2,3
4946,0.3611309,0,3,2
4946,0.36115634,0,4,1
4949,0.36109746,1,1,8
4949,0.361108,1,2,7
4949,0.36112332,1,3,6
4949,0.3611428,1,4,5
4949,0.36116165,1,5,4
4949,0.3611778,1,6,3
4949,0.36118853,0,7,2
4949,0.36119103,0,8,1
4955,0.36109728,0,1,2
4955,0.3611088,0,2,1
4958,0.36109763,1,1,7
4958,0.3611101,1,2,6
4958,0.36112946,1,3,5
4958,0.36115074,1,4,4
4958,0.36117345,1,5,3
4958,0.36119688,0,6,2
4958,0.3612169,0,7,1
4964,0.36109716,0,1,3
4964,0.3611068,0,2,2
4964,0.36112225,0,3,1
4965,0.36109638,0,1,3
4965,0.3611033,0,2,2
4965,0.36111474,0,3,1
4966,0.36109763,0,1,3
4966,0.36110896,0,2,2
4966,0.36112565,0,3,1
4968,0.3610972,0,1,3
4968,0.36110705,0,2,2
4968,0.36112288,0,3,1
4969,0.36109722,0,1,2
4969,0.36110997,0,2,1
4970,0.36109775,1,1,4
4970,0.36110967,1,2,3
4970,0.36112767,0,3,2
4970,0.36114687,0,4,1
4974,0.3610976,1,1,17
4974,0.36110955,1,2,16
4974,0.36112747,1,3,15
4974,0.36114872,1,4,14
4974,0.36116952,1,5,13
4974,0.3611865,1,6,12
4974,0.3611979,1,7,11
4974,0.3612024,1,8,10
4974,0.36120087,1,9,9
4974,0.36119226,1,10,8
4974,0.36118013,1,11,7
4974,0.36116293,1,12,6
4974,0.36114374,1,13,5
4974,0.361121,1,14,4
4974,0.36109787,0,15,3
4974,0.36107296,0,16,2
4974,0.3610489,0,17,1
4977,0.3610974,1,1,9
4977,0.36110866,1,2,8
4977,0.36112323,1,3,7
4977,0.3611387,1,4,6
4977,0.3611557,1,5,5
4977,0.36117387,1,6,4
4977,0.36118728,0,7,3
4977,0.3611923,0,8,2
4977,0.3611886,0,9,1
4978,0.3610975,0,1,5
4978,0.36110932,0,2,4
4978,0.36112592,0,3,3
4978,0.36114496,0,4,2
4978,0.361164,0,5,1
4979,0.36109573,0,1,2
4979,0.3611015,0,2,1
4982,0.36109602,0,1,4
4982,0.36110365,0,2,3
4982,0.36111516,0,3,2
4982,0.36112854,0,4,1
4986,0.36109602,0,1,3
4986,0.3611037,0,2,2
4986,0.36111528,0,3,1
4987,0.36109608,0,1,3
4987,0.3611037,0,2,2
4987,0.36111534,0,3,1
4988,0.36109728,0,1,3
4988,0.3611073,0,2,2
4988,0.3611222,0,3,1
4990,0.36109534,1,1,14
4990,0.3611014,1,2,13
4990,0.36111116,1,3,12
4990,0.3611241,1,4,11
4990,0.36113733,1,5,10
4990,0.36114794,1,6,9
4990,0.36115268,1,7,8
4990,0.36114675,1,8,7
4990,0.36112806,1,9,6
4990,0.36110324,1,10,5
4990,0.36107165,1,11,4
4990,0.36103928,0,12,3
4990,0.36100787,0,13,2
4990,0.36098385,0,14,1
4993,0.3610975,0,1,3
4993,0.36110872,0,2,2
4993,0.36112523,0,3,1
4996,0.36109573,1,1,7
4996,0.36110413,1,2,6
4996,0.36111826,1,3,5
4996,0.36113617,1,4,4
4996,0.3611566,1,5,3
4996,0.36117607,0,6,2
4996,0.36119083,0,7,1
5000,0.36109746,0,1,3
5000,0.36110908,0,2,2
5000,0.36112604,0,3,1
5004,0.36109737,0,1,7
5004,0.3611102,0,2,6
5004,0.36113238,0,3,5
5004,0.36116368,0,4,4
5004,0.36119545,0,5,3
5004,0.36122298,0,6,2
5004,0.36124474,0,7,1
5005,0.36109596,0,1,4
5005,0.36110532,0,2,3
5005,0.36111885,0,3,2
5005,0.36113513,0,4,1
5010,0.3610975,0,1,6
5010,0.3611105,0,2,5
5010,0.36112714,0,3,4
5010,0.3611451,0,4,3
5010,0.36116207,0,5,2
5010,0.36117586,0,6,1
5011,0.36109728,0,1,5
5011,0.36110923,0,2,4
5011,0.361125,0,3,3
5011,0.36114374,0,4,2
5011,0.36116114,0,5,1
5012,0.36109757,1,1,15
5012,0.36111093,1,2,14
5012,0.3611321,1,3,13
5012,0.36115772,1,4,12
5012,0.361183,1,5,11
5012,0.36120135,1,6,10
5012,0.36121148,1,7,9
5012,0.36121124,1,8,8
5012,0.36120316,1,9,7
5012,0.36119086,1,10,6
5012,0.36117464,1,11,5
5012,0.36115852,1,12,4
5012,0.3611455,0,13,3
5012,0.36113614,0,14,2
5012,0.36113638,0,15,1
5015,0.36109823,0,1,3
5015,0.3611129,0,2,2
5015,0.36113402,0,3,1
5016,0.3610965,0,1,8
5016,0.36110857,0,2,7
5016,0.3611279,0,3,6
5016,0.3611522,0,4,5
5016,0.36117935,0,5,4
5016,0.36120343,0,6,3
5016,0.36122164,0,7,2
5016,0.3612321,0,8,1
5022,0.3610978,0,1,2
5022,0.36111078,0,2,1
5023,0.361098,0,1,2
5023,0.36111245,0,2,1
5025,0.36109757,0,1,8
5025,0.36111054,0,2,7
5025,0.36112827,0,3,6
5025,0.3611481,0,4,5
5025,0.36116728,0,5,4
5025,0.36118427,0,6,3
5025,0.36119795,0,7,2
5025,0.3612071,0,8,1
5026,0.3610975,0,1,2
5026,0.36110955,0,2,1
5029,0.3610979,1,1,7
5029,0.36111075,1,2,6
5029,0.36113006,1,3,5
5029,0.36115122,1,4,4
5029,0.36117256,1,5,3
5029,0.36119014,0,6,2
5029,0.36119884,0,7,1
5030,0.36109692,0,1,2
5030,0.36110842,0,2,1
5032,0.3610962,1,1,7
5032,0.3611052,1,2,6
5032,0.36111987,1,3,5
5032,0.36113483,1,4,4
5032,0.3611466,1,5,3
5032,0.36115107,0,6,2
5032,0.36114615,0,7,1
5033,0.3610975,0,1,2
5033,0.36110982,0,2,1
5037,0.3610983,0,1,3
5037,0.36111155,0,2,2
5037,0.36113167,0,3,1
5040,0.36109483,0,1,3
5040,0.36109954,0,2,2
5040,0.36110657,0,3,1
5047,0.36109877,1,1,12
5047,0.36111507,1,2,11
5047,0.3611412,1,3,10
5047,0.36117142,1,4,9
5047,0.36120108,0,5,8
5047,0.36122376,0,6,7
5047,0.36123568,0,7,6
5047,0.36123633,0,8,5
5047,0.36123002,0,9,4
5047,0.36121517,0,10,3
5047,0.36119288,0,11,2
5047,0.36116663,0,12,1
5048,0.36109757,1,1,7
5048,0.36110985,1,2,6
5048,0.36112982,0,3,5
5048,0.36115456,0,4,4
5048,0.36117923,0,5,3
5048,0.36120087,0,6,2
5048,0.3612158,0,7,1
5049,0.36109492,0,1,2
5049,0.36110014,0,2,1
5050,0.36109546,0,1,2
5050,0.36110145,0,2,1
5055,0.3610981,1,1,8
5055,0.3611111,1,2,7
5055,0.36113036,1,3,6
5055,0.36115235,1,4,5
5055,0.3611731,1,5,4
5055,0.36118853,1,6,3
5055,0.3611982,0,7,2
5055,0.36120018,0,8,1
5057,0.36109525,0,1,3
5057,0.36110085,0,2,2
5057,0.36110967,0,3,1
5062,0.3610977,0,1,2
5062,0.36110955,0,2,1
5063,0.36109552,0,1,6
5063,0.361103,0,2,5
5063,0.36111632,0,3,4
5063,0.36113277,0,4,3
5063,0.36115167,0,5,2
5063,0.36117095,0,6,1
5064,0.36109385,0,1,3
5064,0.36109477,0,2,2
5064,0.3610969,0,3,1
5065,0.3610975,0,1,3
5065,0.36110905,0,2,2
5065,0.3611263,0,3,1
5072,0.3610972,0,1,2
5072,0.36110926,0,2,1
5073,0.36109728,0,1,3
5073,0.36110768,0,2,2
5073,0.36112368,0,3,1
5074,0.36109528,1,1,24
5074,0.36109614,1,2,23
5074,0.36109823,1,3,22
5074,0.3611048,1,4,21
5074,0.3611157,1,5,20
5074,0.3611313,1,6,19
5074,0.36114612,1,7,18
5074,0.36116058,1,8,17
5074,0.3611747,1,9,16
5074,0.36118674,1,10,15
5074,0.3611958,1,11,14
5074,0.36120254,1,12,13
5074,0.36120355,0,13,12
5074,0.3611993,0,14,11
5074,0.361191,0,15,10
5074,0.36118224,0,16,9
5074,0.3611734,0,17,8
5074,0.3611653,0,18,7
5074,0.36115506,0,19,6
5074,0.36114404,0,20,5
5074,0.36112997,0,21,4
5074,0.36111212,0,22,3
5074,0.36109138,0,23,2
5074,0.36106646,0,24,1
5076,0.3610978,0,1,2
5076,0.36110997,0,2,1
5078,0.36109808,0,1,2
5078,0.3611111,0,2,1
5090,0.36109757,0,1,9
5090,0.36110944,0,2,8
5090,0.36112738,0,3,7
5090,0.36114788,0,4,6
5090,0.36116993,0,5,5
5090,0.3611914,0,6,4
5090,0.361209,0,7,3
5090,0.36122218,0,8,2
5090,0.3612276,0,9,1
5093,0.36109784,0,1,3
5093,0.36111024,0,2,2
5093,0.3611292,0,3,1
5094,0.36109746,0,1,2
5094,0.3611105,0,2,1
5095,0.36109728,1,1,3
5095,0.36111048,1,2,2
5095,0.36113077,0,3,1
5098,0.3610987,0,1,2
5098,0.36111388,0,2,1
5103,0.3610978,0,1,2
5103,0.3611107,0,2,1
5108,0.36109716,0,1,3
5108,0.361108,0,2,2
5108,0.36112416,0,3,1
5119,0.36109814,0,1,10
5119,0.36111456,0,2,9
5119,0.36113954,0,3,8
5119,0.36116928,0,4,7
5119,0.36119717,0,5,6
5119,0.36122054,0,6,5
5119,0.3612373,0,7,4
5119,0.36124754,0,8,3
5119,0.361252,0,9,2
5119,0.3612497,0,10,1
5121,0.36109757,1,1,6
5121,0.3611105,1,2,5
5121,0.36113012,1,3,4
5121,0.3611528,1,4,3
5121,0.36117393,0,5,2
5121,0.36118972,0,6,1
5123,0.3610978,0,1,2
5123,0.36111057,0,2,1
5125,0.36109716,0,1,2
5125,0.36110842,0,2,1
5130,0.36109763,1,1,8
5130,0.36111015,1,2,7
5130,0.36112863,1,3,6
5130,0.36115068,1,4,5
5130,0.3611703,1,5,4
5130,0.36118308,1,6,3
5130,0.36118874,0,7,2
5130,0.36118466,0,8,1
5131,0.36109823,0,1,2
5131,0.36111256,0,2,1
5133,0.36109805,0,1,3
5133,0.3611115,0,2,2
5133,0.3611319,0,3,1
5134,0.3610973,0,1,2
5134,0.361109,0,2,1
5135,0.36109924,0,1,2
5135,0.36111638,0,2,1
5138,0.36109775,1,1,17
5138,0.36110744,1,2,16
5138,0.3611211,1,3,15
5138,0.36113775,1,4,14
5138,0.3611542,1,5,13
5138,0.36116755,1,6,12
5138,0.36117667,1,7,11
5138,0.36118162,1,8,10
5138,0.36118186,1,9,9
5138,0.36117655,1,10,8
5138,0.36116752,1,11,7
5138,0.36115527,1,12,6
5138,0.36114043,1,13,5
5138,0.36112458,1,14,4
5138,0.361107,1,15,3
5138,0.36108896,0,16,2
5138,0.36106908,0,17,1
5142,0.3610989,0,1,2
5142,0.36111486,0,2,1
5143,0.36109763,0,1,2
5143,0.36110955,0,2,1
5147,0.36109805,0,1,12
5147,0.36111093,0,2,11
5147,0.36113065,0,3,10
5147,0.36115378,0,4,9
5147,0.36117727,0,5,8
5147,0.36119837,0,6,7
5147,0.36121482,0,7,6
5147,0.3612249,0,8,5
5147,0.36123028,0,9,4
5147,0.3612303,0,10,3
5147,0.36122477,0,11,2
5147,0.3612138,0,12,1
5148,0.36109746,0,1,3
5148,0.36111206,0,2,2
5148,0.36113435,0,3,1
5151,0.36109763,0,1,3
5151,0.36111057,0,2,2
5151,0.36113048,0,3,1
5155,0.36109728,0,1,4
5155,0.36110985,0,2,3
5155,0.3611334,0,3,2
5155,0.36116207,0,4,1
5157,0.3610968,0,1,5
5157,0.36110803,0,2,4
5157,0.36112234,0,3,3
5157,0.36113822,0,4,2
5157,0.3611527,0,5,1
5167,0.36109865,1,1,8
5167,0.36111343,1,2,7
5167,0.3611355,1,3,6
5167,0.36116156,1,4,5
5167,0.3611853,1,5,4
5167,0.3612012,1,6,3
5167,0.36120826,0,7,2
5167,0.36120462,0,8,1
5168,0.36109787,0,1,2
5168,0.3611099,0,2,1
5170,0.3610984,0,1,2
5170,0.36111277,0,2,1
5172,0.36109787,0,1,6
5172,0.36111093,0,2,5
5172,0.3611307,0,3,4
5172,0.36115566,0,4,3
5172,0.3611803,0,5,2
5172,0.36120126,0,6,1
5173,0.36109772,1,1,6
5173,0.36111045,1,2,5
5173,0.36112875,1,3,4
5173,0.3611496,1,4,3
5173,0.3611696,0,5,2
5173,0.36118454,0,6,1
5174,0.36109746,0,1,5
5174,0.36111182,0,2,4
5174,0.36113322,0,3,3
5174,0.36115855,0,4,2
5174,0.36118186,0,5,1
5177,0.36109596,0,1,2
5177,0.36110356,0,2,1
5182,0.36109835,1,1,10
5182,0.3611117,1,2,9
5182,0.36113155,1,3,8
5182,0.3611536,1,4,7
5182,0.3611744,1,5,6
5182,0.36119097,1,6,5
5182,0.36120158,1,7,4
5182,0.3612051,1,8,3
5182,0.36120263,0,9,2
5182,0.36119324,0,10,1
5183,0.36109692,1,1,19
5183,0.3611082,1,2,18
5183,0.36112592,1,3,17
5183,0.36114788,1,4,16
5183,0.36117098,1,5,15
5183,0.36119187,1,6,14
5183,0.36121088,1,7,13
5183,0.36122605,1,8,12
5183,0.36123782,1,9,11
5183,0.36124438,1,10,10
5183,0.3612446,1,11,9
5183,0.36123818,1,12,8
5183,0.3612278,1,13,7
5183,0.3612125,1,14,6
5183,0.36119413,1,15,5
5183,0.36117166,1,16,4
5183,0.36114812,1,17,3
5183,0.36112416,0,18,2
5183,0.36109984,0,19,1
5184,0.3610955,0,1,2
5184,0.36110306,0,2,1
5185,0.36109537,0,1,14
5185,0.3611021,0,2,13
5185,0.36111376,0,3,12
5185,0.36113006,0,4,11
5185,0.36114812,0,5,10
5185,0.36116743,0,6,9
5185,0.36118472,0,7,8
5185,0.36119825,0,8,7
5185,0.36120588,0,9,6
5185,0.36120766,0,10,5
5185,0.3612064,0,11,4
5185,0.36119956,0,12,3
5185,0.36118922,0,13,2
5185,0.36117363,0,14,1
5188,0.3610984,1,1,5
5188,0.361111,1,2,4
5188,0.36112913,1,3,3
5188,0.3611502,1,4,2
5188,0.36116976,0,5,1
5189,0.36109695,0,1,14
5189,0.3611095,0,2,13
5189,0.36112934,0,3,12
5189,0.36115462,0,4,11
5189,0.36118013,0,5,10
5189,0.36120254,0,6,9
5189,0.36121932,0,7,8
5189,0.3612308,0,8,7
5189,0.36123472,0,9,6
5189,0.36123276,0,10,5
5189,0.36122584,0,11,4
5189,0.36121482,0,12,3
5189,0.36120066,0,13,2
5189,0.36118346,0,14,1
5190,0.36109787,0,1,2
5190,0.36110973,0,2,1
5193,0.3610984,0,1,2
5193,0.36111426,0,2,1
5196,0.36109722,0,1,6
5196,0.3611104,0,2,5
5196,0.36113217,0,3,4
5196,0.3611564,0,4,3
5196,0.3611806,0,5,2
5196,0.36119956,0,6,1
5202,0.36109802,0,1,2
5202,0.36111295,0,2,1
5207,0.36109775,0,1,2
5207,0.36111012,0,2,1
5208,0.3610969,0,1,3
5208,0.36110592,0,2,2
5208,0.36112124,0,3,1
5210,0.36109847,0,1,3
5210,0.36111316,0,2,2
5210,0.36113578,0,3,1
5213,0.36109808,1,1,9
5213,0.36111182,1,2,8
5213,0.36113262,1,3,7
5213,0.36115628,1,4,6
5213,0.36117843,1,5,5
5213,0.36119676,1,6,4
5213,0.3612099,0,7,3
5213,0.3612165,0,8,2
5213,0.36121672,0,9,1
5218,0.3610976,0,1,3
5218,0.36111003,0,2,2
5218,0.3611289,0,3,1
5221,0.36109847,1,1,5
5221,0.36111283,1,2,4
5221,0.36113495,0,3,3
5221,0.36116022,0,4,2
5221,0.36118436,0,5,1
5222,0.36109775,0,1,4
5222,0.36111212,0,2,3
5222,0.3611353,0,3,2
5222,0.36116338,0,4,1
5223,0.36109698,1,1,6
5223,0.3611074,1,2,5
5223,0.36112332,1,3,4
5223,0.3611428,1,4,3
5223,0.36116317,0,5,2
5223,0.3611806,0,6,1
5227,0.3610986,0,1,2
5227,0.36111283,0,2,1
5229,0.36109364,1,1,9
5229,0.36109698,1,2,8
5229,0.36110508,1,3,7
5229,0.36111805,1,4,6
5229,0.36113107,1,5,5
5229,0.36114466,1,6,4
5229,0.36115545,1,7,3
5229,0.36116308,0,8,2
5229,0.36116558,0,9,1
5233,0.3610979,1,1,14
5233,0.3611123,1,2,13
5233,0.36113483,1,3,12
5233,0.36116046,1,4,11
5233,0.36118323,1,5,10
5233,0.36119843,0,6,9
5233,0.3612033,0,7,8
5233,0.36119854,0,8,7
5233,0.36118898,0,9,6
5233,0.36117324,0,10,5
5233,0.36115196,0,11,4
5233,0.36112726,0,12,3
5233,0.3611027,0,13,2
5233,0.36108223,0,14,1
5234,0.36109775,1,1,10
5234,0.3611104,1,2,9
5234,0.36112788,1,3,8
5234,0.36114824,1,4,7
5234,0.36116803,0,5,6
5234,0.36118463,0,6,5
5234,0.36119652,0,7,4
5234,0.361201,0,8,3
5234,0.36119747,0,9,2
5234,0.36118862,0,10,1
5240,0.36109817,1,1,10
5240,0.3611107,1,2,9
5240,0.36112905,1,3,8
5240,0.36115098,1,4,7
5240,0.3611706,1,5,6
5240,0.36118552,1,6,5
5240,0.3611948,1,7,4
5240,0.36119682,1,8,3
5240,0.36119398,0,9,2
5240,0.3611858,0,10,1
5243,0.36109787,0,1,5
5243,0.36110926,0,2,4
5243,0.36112455,0,3,3
5243,0.3611424,0,4,2
5243,0.3611592,0,5,1
5246,0.36109787,0,1,7
5246,0.3611102,0,2,6
5246,0.36112857,0,3,5
5246,0.36115152,0,4,4
5246,0.3611748,0,5,3
5246,0.36119574,0,6,2
5246,0.36121237,0,7,1
5247,0.36109835,1,1,6
5247,0.36111176,1,2,5
5247,0.361132,1,3,4
5247,0.36115736,1,4,3
5247,0.36118448,0,5,2
5247,0.36120844,0,6,1
5255,0.3610976,0,1,5
5255,0.36110687,0,2,4
5255,0.36112088,0,3,3
5255,0.36113918,0,4,2
5255,0.3611576,0,5,1
5257,0.36109802,0,1,7
5257,0.36111337,0,2,6
5257,0.3611393,0,3,5
5257,0.36117077,0,4,4
5257,0.3612006,0,5,3
5257,0.3612257,0,6,2
5257,0.3612418,0,7,1
5262,0.36109763,0,1,2
5262,0.36110967,0,2,1
5263,0.36109686,0,1,3
5263,0.36110508,0,2,2
5263,0.36111724,0,3,1
5267,0.36109653,1,1,6
5267,0.36110732,1,2,5
5267,0.3611235,1,3,4
5267,0.3611436,1,4,3
5267,0.36116558,0,5,2
5267,0.36118454,0,6,1
5268,0.36109728,0,1,2
5268,0.36111128,0,2,1
5269,0.36109638,1,1,6
5269,0.3611075,1,2,5
5269,0.3611234,1,3,4
5269,0.36114323,1,4,3
5269,0.36116344,0,5,2
5269,0.36118144,0,6,1
5274,0.3610974,0,1,2
5274,0.36111152,0,2,1
5280,0.3610976,0,1,3
5280,0.3611111,0,2,2
5280,0.36113238,0,3,1
5282,0.361098,1,1,16
5282,0.36111152,1,2,15
5282,0.3611339,1,3,14
5282,0.36115956,1,4,13
5282,0.36118472,1,5,12
5282,0.3612036,1,6,11
5282,0.3612126,1,7,10
5282,0.36121342,1,8,9
5282,0.3612074,1,9,8
5282,0.36119306,1,10,7
5282,0.36117107,1,11,6
5282,0.36114395,1,12,5
5282,0.36111224,1,13,4
5282,0.3610791,0,14,3
5282,0.36104262,0,15,2
5282,0.36100546,0,16,1
5285,0.36109763,0,1,2
5285,0.36110982,0,2,1
5286,0.36109835,0,1,2
5286,0.36111367,0,2,1
5290,0.36109814,0,1,5
5290,0.36111134,0,2,4
5290,0.3611313,0,3,3
5290,0.3611565,0,4,2
5290,0.3611819,0,5,1
5293,0.3610983,0,1,2
5293,0.36111212,0,2,1
5294,0.36109775,0,1,3
5294,0.36110944,0,2,2
5294,0.36112648,0,3,1
5297,0.36109847,0,1,7
5297,0.36111385,0,2,6
5297,0.3611378,0,3,5
5297,0.36116803,0,4,4
5297,0.36119878,0,5,3
5297,0.36122447,0,6,2
5297,0.361243,0,7,1
5298,0.3610975,0,1,2
5298,0.3611096,0,2,1
5300,0.36109784,1,1,8
5300,0.36111116,1,2,7
5300,0.36113185,1,3,6
5300,0.36115342,1,4,5
5300,0.36117333,1,5,4
5300,0.3611882,1,6,3
5300,0.36119652,0,7,2
5300,0.36119658,0,8,1
5305,0.36109748,0,1,2
5305,0.36111033,0,2,1
5309,0.36109903,0,1,2
5309,0.36111563,0,2,1
5311,0.361098,0,1,2
5311,0.3611123,0,2,1
5312,0.3610978,0,1,5
5312,0.3611111,0,2,4
5312,0.3611309,0,3,3
5312,0.3611551,0,4,2
5312,0.3611775,0,5,1
5315,0.36109757,0,1,3
5315,0.36110723,0,2,2
5315,0.3611225,0,3,1
5316,0.36109835,0,1,7
5316,0.36111164,0,2,6
5316,0.36113155,0,3,5
5316,0.36115566,0,4,4
5316,0.36117908,0,5,3
5316,0.36119902,0,6,2
5316,0.36121368,0,7,1
5319,0.3610984,0,1,5
5319,0.36111164,0,2,4
5319,0.3611316,0,3,3
5319,0.36115727,0,4,2
5319,0.36118293,0,5,1
5320,0.36109722,0,1,3
5320,0.3611071,0,2,2
5320,0.361123,0,3,1
5322,0.3610977,0,1,2
5322,0.36110926,0,2,1
5323,0.36109608,0,1,3
5323,0.361103,0,2,2
5323,0.36111403,0,3,1
5325,0.36109567,0,1,3
5325,0.36110163,0,2,2
5325,0.36111152,0,3,1
5327,0.36109722,0,1,3
5327,0.3611073,0,2,2
5327,0.36112332,0,3,1
5329,0.36109757,0,1,5
5329,0.3611073,0,2,4
5329,0.36112207,0,3,3
5329,0.3611411,0,4,2
5329,0.36115956,0,5,1
5330,0.36109757,0,1,3
5330,0.3611073,0,2,2
5330,0.3611228,0,3,1
5333,0.3610973,0,1,3
5333,0.36110926,0,2,2
5333,0.36112738,0,3,1
5334,0.36109748,0,1,2
5334,0.3611111,0,2,1
5336,0.36109775,0,1,5
5336,0.36111027,0,2,4
5336,0.36112934,0,3,3
5336,0.36115187,0,4,2
5336,0.3611738,0,5,1
5341,0.36109573,0,1,19
5341,0.36110407,0,2,18
5341,0.36111844,0,3,17
5341,0.3611364,0,4,16
5341,0.36115593,0,5,15
5341,0.3611712,0,6,14
5341,0.3611833,0,7,13
5341,0.3611887,0,8,12
5341,0.3611883,0,9,11
5341,0.36117694,0,10,10
5341,0.3611534,0,11,9
5341,0.36112362,0,12,8
5341,0.36109555,0,13,7
5341,0.36107206,0,14,6
5341,0.3610536,0,15,5
